Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Heat,Lot,Note,Sample Depth,Mode,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
348,ucsb mining,210.54,0,29.31,29.91,29.59,"Wed Dec 7, 2022 - 18:33:05",User,2,ppm,,,,M1803-2.6,Mining,0,2.226,24917.9355,317.1523,3.4964,0.9774,0,3.9667,93.8447,27.6543,586229.125,2336.0588,0,1.4685,60754.2695,227.6842,0,2.9821,5977.2695,37.0321,0,33.3451,62.8303,4.8566,11.494,3.3259,7687.5435,74.1959,0,0,0,2.3533,8960.9414,106.4018,6331.8931,884.6478,30.2155,19.1175,4.1955,0.8757,1.075,0.687,50.1236,5.5598,1574.4176,89.2906,3.3632,1.0053,0,1.6792,36.2396,1.1279,0,0,5958.2988,42.4867,0,5.5474,2.1645,0.7661,289780.125,358.7321,0,6.8785,354.2107,1.695,0,0,3.7354,0.8573,960.7271,21.1026,9.6991,1.8484,73.5549,6.4143,0,0,10.9925,0.6928,72.9985,4.2248,43.1993,1.2599
349,ucsb mining,211.12,0,29.67,30,29.13,"Wed Dec 7, 2022 - 18:37:21",User,2,ppm,,,,M1803-6.7,Mining,0,1.6755,19070.752,255.6028,1.3894,0.8387,0,3.7423,98.8245,24.6275,588703.625,2241.896,0,1.3693,30904.7598,162.9554,0,3.3735,3176.147,27.7425,0,25.6749,44.9563,4.1259,9.3338,3.0493,4793.6177,57.523,0,0,0,2.1637,5003.0571,77.4967,5554.7524,733.4262,0,25.2377,0,1.434,0,1.1067,36.5196,4.8424,740.9305,60.6759,3.2519,0.9067,0,1.4952,22.3969,0.8847,0,0,3356.8679,32.0594,0,4.9444,0.7433,0.6751,337473.0625,339.2135,0,6.4677,208.3192,1.2467,0,0,2.029,0.755,675.7332,16.9111,6.0697,1.4961,37.0851,4.9076,0,0,5.4759,0.5634,47.2752,3.5788,23.0171,0.9527
350,ucsb mining,210.21,0,29.27,29.18,29.85,"Wed Dec 7, 2022 - 18:42:02",User,2,ppm,,,,M1803-0.9,Mining,0,1.8725,14145.9609,256.7697,1.4336,0.843,0,4.2007,107.6421,27.5842,574910,2412.0874,0,1.492,64906.1445,236.3374,0,2.9633,3131.3757,28.9241,0,34.7872,25.311,4.4845,6.8855,3.225,4944.7651,62.1035,0,0,0,2.3938,3961.4277,76.4462,7518.1167,871.7784,61.3869,20.3255,1.8129,0.8496,0,1.0037,24.8969,5.0151,961.9907,73.4355,0,1.3861,0,1.6614,15.0005,0.8986,0,0,2492.4644,30.049,0,5.4929,1.1335,0.7585,321870.125,366.0001,0,5.4953,337.7862,1.6857,0,0,1.8876,0.8131,447.7544,17.8205,6.8401,1.7826,41.9156,5.2241,0,0,5.4021,0.5927,48.6725,3.9039,21.8822,1.1507
351,ucsb mining,211.83,0,29.81,28.81,28.94,"Wed Dec 7, 2022 - 18:46:07",User,2,ppm,,,,M1803-11.5,Mining,0,1.936,18300.5781,291.1448,1.6634,0.9246,0,4.1644,139.5434,28.6994,576909.6875,2440.679,0,1.5195,63258.5938,234.856,0,3.0716,4146.5156,32.1625,0,37.2894,45.3925,4.8628,8.5735,3.2688,9636.25,82.6376,0,0,0,2.2908,5709.8174,89.0484,13021.7646,995.8788,136.6595,22.851,1.724,0.8478,0,1.228,38.686,5.4224,1410.3258,86.3507,3.5817,0.999,0,1.727,23.2952,0.9875,0,0,3975.9116,36.077,0,5.7063,0.8419,0.7459,302067.7812,366.8518,6.3403,3.186,305.9151,1.5923,0,0,2.5102,0.8433,681.0278,20.607,8.0657,1.7627,93.8028,6.5566,0,0,5.559,0.6122,35.0321,3.6361,24.5228,1.1264
352,ucsb mining,210.77,0,28.95,29.96,29.67,"Wed Dec 7, 2022 - 18:51:17",User,2,ppm,,,,M1803-1.8,Mining,0,1.9191,34505.5664,376.483,6.4606,1.0793,0,4.3427,151.3177,28.9917,593365.625,2472.865,0,1.6947,72413.1797,251.2118,0,3.0985,3107.1221,29.5495,0,41.3445,99.039,5.5073,20.4665,3.8389,10951.8047,91.6928,0,0,0,2.4732,13233.1816,129.872,9266.1436,980.5934,88.5173,22.5974,6.6564,0.9694,1.6514,0.7516,87.0677,6.8217,1557.6515,88.7685,0,1.5261,0,1.7312,46.0563,1.3167,0,0,9944.4912,53.1479,0,5.698,3.0099,0.852,249104.5625,353.737,0,6.1875,366.3298,1.8302,0,0,2.4886,0.9425,1409.65,25.1171,13.4522,2.0683,99.2508,7.6595,0,0,12.6931,0.7762,83.9351,4.6803,52.6328,1.4
353,ucsb mining,211.28,0,29.68,29.33,29.5,"Wed Dec 7, 2022 - 18:55:26",User,2,ppm,,,,M1803-13.3,Mining,0,2.6745,27303.0234,332.5903,4.5949,1.0446,0,4.1833,131.8458,28.1433,577422.125,2401.6162,0,1.501,62024.1172,231.1469,4.9605,2.0594,8469.3154,42.6472,0,34.6609,75.1113,5.1027,17.2068,3.5143,8259.7988,77.2445,0,0,0,2.3019,10292.6777,113.717,7794.8062,922.241,55.9763,20.1856,6.4714,0.8908,1.3716,0.6935,62.9348,5.8973,1052.0989,73.2643,4.6891,1.0442,0,1.6742,43.4899,1.2092,0,0,5892.0039,41.9964,0,5.5743,1.3674,0.7646,289412.8438,359.1327,0,6.4813,379.5867,1.7696,0,0,3.5196,0.8756,1050.3553,22.8298,9.6516,1.8947,128.2177,7.3992,0,0,8.3228,0.6889,57.6729,4.0219,29.8406,1.2261
354,ucsb mining,210.49,0,29.88,29.86,29.71,"Wed Dec 7, 2022 - 19:00:04",User,2,ppm,,,,M1803-8.6,Mining,0,2.8233,18628.043,403.2706,0,1.786,0,5.1501,286.8349,38.3035,550396.8125,3023.5088,0,1.9941,189205.7031,383.2126,0,3.8045,6011.5684,40.48,0,60.7526,43.687,6.64,9.6138,3.9918,21189.5254,132.4225,0,0,0,2.9374,7367.9263,113.8849,19928.0039,1587.8673,472.8709,36.0189,0,1.5522,0,1.2992,38.6262,6.6905,2198.7603,115.0661,4.385,1.2662,0,2.1919,20.7849,1.2576,0,0,3999.2188,39.5667,0,7.3032,1.2146,0.933,178701.9375,354.238,11.6239,4.1462,625.9506,2.6394,0,0,2.3803,1.086,674.8057,27.7609,14.5479,2.6082,99.1342,8.5099,0,0,7.977,0.7709,35.3592,4.4488,22.6977,1.6443
355,ucsb mining,210.26,0,28.9,29.97,29.23,"Wed Dec 7, 2022 - 19:04:12",User,2,ppm,,,,M1803-5.7,Mining,0,2.1419,29511.3906,397.3155,2.3829,1.0895,0,4.3615,216.4278,32.2436,573712,2684.4009,0,1.8196,97231.0078,301.3853,0,3.3797,6593.7949,40.4471,0,46.9767,84.1294,6.066,11.7488,3.6964,14023.6338,103.8405,0,0,0,2.6062,10213.4824,127.0044,13754.6826,1182.9683,149.9982,25.2275,1.2695,0.9582,1.3997,0.7779,59.1693,6.4334,2509.3633,113.9582,5.3993,1.1731,0,1.8862,41.6842,1.3269,0,0,6914.8213,47.5016,0,6.2932,1.6862,0.8305,243088.9688,372.0956,5.9504,3.5103,449.7668,2.073,0,0,2.7361,1.0091,1202.4691,28.6571,13.8428,2.2199,70.1014,7.9992,0,0,14.0689,0.8074,69.6442,4.5982,42.9668,1.4616
356,ucsb mining,211.43,0,29.67,29.9,29.32,"Wed Dec 7, 2022 - 19:08:27",User,2,ppm,,,,M1803-17.3,Mining,0,2.241,28887.7812,430.7635,0,2.3714,0,4.7151,312.8629,34.9142,567437.375,2928.2373,0,1.7621,104162.4453,323.781,0,3.4803,7439.3584,42.5575,0,61.4092,67.6454,6.4611,13.6124,3.851,24401.2617,131.4616,0,0,0,3.3399,11672.2061,139.0168,27430.3594,1467.3367,404.4623,32.3084,1.1746,0.9718,1.794,0.7889,66.9657,7.1042,1202.3253,85.7571,3.1344,1.1369,0,1.9774,39.277,1.3082,0,0,6881.8765,46.9004,0,6.5981,1.4172,0.8647,217709.3281,366.639,12.9428,3.7594,420.6897,2.0488,0,0,3.4107,1.0019,1244.6685,29.9712,10.8246,2.1748,71.4071,8.5548,0,0,10.018,0.7766,51.486,4.4005,37.8772,1.4395
357,ucsb mining,210.26,0,29.33,29.34,29.06,"Wed Dec 7, 2022 - 19:13:48",User,2,ppm,,,,M1803-9.5,Mining,0,1.9691,27150.1055,390.3976,1.2694,1.0007,0,4.4868,160.3463,29.3546,548672.6875,3097.3037,0,1.6835,73740.5,251.5843,0,3.088,5468.0684,36.8679,34.1496,26.0868,71.8015,5.1933,18.769,3.8121,8936.9766,85.2376,0,0,0,2.568,8537.6709,107.125,42162.4727,1461.6628,98.3781,23.0846,3.9533,0.9477,0,1.1254,70.727,6.6527,2377.4697,111.3667,4.3024,1.1098,0,1.752,31.9646,1.2289,0,0,6918.3394,46.923,0,5.7488,1.5887,0.8257,273892.0938,378.1421,0,6.5934,399.6458,1.9407,0,0,3.1691,0.9506,1025.0199,23.3949,17.4888,2.1997,87.1048,7.0346,0,0,14.1801,0.7719,68.4381,4.49,31.2992,1.3355
358,ucsb mining,210.31,0,29.03,28.81,28.79,"Wed Dec 7, 2022 - 19:19:03",User,2,ppm,,,,M1803-18.5,Mining,2.5735,1.5232,10436.6211,270.1174,1.6501,1.1018,0,4.939,161.3083,32.8718,697333.0625,2281.8848,0,1.8146,117461.2812,310.0884,4.0149,2.3749,16736.4805,60.7137,0,34.716,62.2755,5.8102,19.5339,4.0498,6618.3726,77.0629,0,0,0,2.6924,7886.1626,109.6518,23758.6387,1347.0964,59.4446,22.9634,13.1314,1.09,0,1.203,52.9872,6.3524,1417.1812,80.0294,4.8766,1.2262,0,1.9649,28.2827,1.2866,0,0,4551.1475,45.0443,0,6.4866,3.1804,0.9456,111614.9609,285.5816,0,7.761,632.703,2.5154,0,0,3.1938,1.0234,841.1902,26.0921,16.5331,2.5224,165.7559,8.7011,0,0,13.3723,0.8062,66.9324,4.7295,33.1796,1.6155
359,ucsb mining,210.82,0,29.58,29.52,28.72,"Wed Dec 7, 2022 - 19:23:20",User,2,ppm,,,,M1803-3.6,Mining,0,2.4168,26217.0801,346.9297,3.562,0.9062,0,4.0769,189.1918,26.2533,569738.4375,2797.6746,0,1.5554,48177.0547,205.7214,0,2.5991,3614.209,30.1413,0,31.7827,70.7613,4.9658,17.5718,3.4776,6744.2515,70.5759,0,0,0,2.3107,6558.1309,91.449,44370.1367,1329.4585,36.7244,19.316,3.2346,0.8503,0,1,55.1469,5.6744,1795.0669,91.7847,0,1.3725,12.7081,1.285,29.6354,1.0535,0,0,7630.165,47.4548,24.1733,3.5637,1.4166,0.7489,280890.3438,360.6115,0,3.9983,309.9115,1.6,0,0,2.1794,0.8498,3383.9211,37.214,8.8013,1.7757,0,12.2226,0,0,9.2522,0.6568,77.885,4.302,29.0386,1.1478
360,ucsb mining,210.89,0,29.21,28.83,28.8,"Wed Dec 7, 2022 - 19:27:36",User,2,ppm,,,,M1803-12.5,Mining,0,1.6893,23490.6602,313.9374,3.6069,0.9409,0,3.802,82.6621,24.8009,576175.25,2823.448,0,1.5146,2193.3049,87.0754,0,2.7035,5276.96,34.4406,0,30.4022,4312.6743,22.6905,6.6046,3.0976,6141.4175,67.5794,0,0,0,2.1907,3423.6208,96.4648,43392.5117,1228.1139,34.4231,18.5808,2.6478,0.812,0,0.9933,29.3372,4.9749,1422.0889,80.9231,2.7357,0.9332,0,1.4986,25.4216,0.9567,0,0,4771.9385,40.0678,0,4.9693,0.7641,0.6959,328553.5,361.7507,0,4.1734,190.96,1.254,0,0,1.9701,0.819,0,57.5936,6.3314,1.5457,391.9385,11.7794,0,0,5.5076,0.5937,37.9091,3.5706,23.2252,0.9781
361,ucsb mining,158.02,0,29.1,28.93,29.11,"Wed Dec 7, 2022 - 19:30:53",User,2,ppm,,,,M1803-0.1,Mining,556.8112,11.5911,0,856.0106,311.3825,11.8809,773.0947,41.9537,1729.6548,117.5102,847426,4095.3208,1756.5312,28.7038,2968.032,147.8279,278.8529,10.0669,0,79.61,5474.1187,120.9341,153.9963,24.0471,4203.9023,62.1341,9189.5918,190.4196,0,0,133.4652,25.5246,1105.3419,120.3321,0,5453.3342,17649.4961,333.6376,49.4497,2.9068,69.0827,2.5628,3565.9861,73.749,0,276.3106,0,10.7404,949.2476,15.4263,0,4.9905,0,0,0,92.459,0,19.1771,429.6465,14.2056,94483.5312,796.2208,0,13.3069,41.3649,1.6115,0,0,0,26.8582,0,174.7064,13.789,6.3926,176.2782,26.1018,3660.0498,83.5815,7.1745,1.5227,1468.011,35.84,108.2487,2.5166
362,ucsb mining,210.97,0,29.35,28.6,29.02,"Wed Dec 7, 2022 - 19:36:35",User,2,ppm,,,,M1803-0.1,Mining,0,2.2071,1663.5651,158.8665,0,2.4536,0,5.3329,225.39,34.4912,777985.9375,1943.7396,0,1.9093,93374.5156,286.4929,0,3.4695,3042.3188,30.2394,660.2194,31.9466,39.9267,5.3686,12.4029,4.1677,6413.0684,81.0787,0,0,2.6369,2.1262,5193.6157,91.5312,19306.1465,1218.5098,98.4784,26.3827,0,2.0687,1.3691,0.8874,53.236,8.5531,1024.1239,90.9991,5.8887,1.2985,0,2.0363,15.7268,1.1548,0,0,4337.9707,42.1576,0,6.713,1.5569,0.9582,85172.4219,262.2669,0,5.425,411.4406,2.1674,0,0,0,2.4192,754.3969,22.3889,13.6492,2.3919,80.4816,6.9888,0,0,31.8212,1.0079,55.7551,4.8599,21.9723,1.4396
363,ucsb mining,211.06,0,29.01,29.31,28.79,"Wed Dec 7, 2022 - 19:40:47",User,2,ppm,,,,M1803-4.7,Mining,0,1.7357,19537.2324,255.6833,4.1321,0.878,0,3.6699,97.4009,25.4814,599951,2294.3267,0,1.5122,26822.8984,155.0499,0,3.3833,5400.3149,33.5366,0,27.8287,37.1953,4.0754,5.4792,3.0633,5226.2739,62.1327,0,0,0,2.1322,5171.6792,80.0459,6788.1089,754.1859,0,38.9737,2.776,0.8148,0,1.2482,34.7684,5.0191,1255.8837,71.2085,0,1.2658,0,1.5443,24.6722,0.9357,0,0,4493.0132,35.9848,0,5.1162,0.929,0.6857,324228.4688,335.7744,0,6.446,165.8638,1.1599,0,0,0,1.7789,630.5941,17.7332,6.3773,1.5039,28.1339,4.8388,0,0,5.7302,0.5895,54.9181,3.842,26.1693,0.9605
364,ucsb mining,210.65,0,29.71,28.83,29.88,"Wed Dec 7, 2022 - 19:47:00",User,2,ppm,,,,M1803-14.0,Mining,0,1.8409,10595.9941,222.6382,2.0702,0.8264,0,4.1475,117.0103,27.5083,616858.25,2224.448,0,1.5363,56324.8242,211.517,4.3955,2.0198,3053.8132,28.3247,0,24.8812,37.5821,4.2454,9.7904,3.3315,3634.5774,54.429,0,0,0,2.2952,3267.4089,66.6621,3770.4797,768.4307,31.9693,19.538,4.0026,0.8909,0,1.3466,21.9507,4.902,1227.9243,79.2788,0,1.3023,0,1.6411,15.1281,0.8883,0,0,3015.7849,32.0316,0,5.4845,0,1.7505,297096.0312,349.5065,5.8471,3.0737,277.0923,1.5399,0,0,1.5108,0.8208,426.9694,15.7634,6.4053,1.7112,65.8411,5.149,0,0,15.4271,0.7028,60.1505,4.1271,51.7653,1.2626
365,ucsb mining,209.95,0,29.3,28.61,29.6,"Wed Dec 7, 2022 - 19:51:09",User,2,ppm,,,,MAG1,Mining,0,2.1474,87478.4922,686.1966,3.8415,1.6212,0,4.8551,371.5959,33.7525,552645.5,3362.1367,0,2.0101,6622.0044,126.829,0,3.3337,35293.1133,88.1289,0,77.5288,112.8313,7.5546,27.4389,4.2484,40746.1641,157.8168,0,0,2.2845,1.9577,30832.3496,236.8203,22320.2559,1343.2292,575.8577,36.0977,0,1.5083,13.1232,0.8959,66.4745,7.8014,792.6518,72.2838,28.8311,1.7805,0,1.8948,175.9805,2.2866,0,0,3382.8259,34.8254,0,6.3456,0,1.6009,214257.625,353.5009,7.2213,3.5503,127.8113,1.1773,0,0,15.5769,1.3907,3710.4775,48.2954,5.4312,1.8536,132.26,13.2685,0,0,18.0225,1.1208,118.9726,5.5383,114.9899,1.6158
366,ucsb mining,210.2,0,29.05,29.52,28.75,"Wed Dec 7, 2022 - 19:56:22",User,2,ppm,,,,WDS21-JG-CORE03-2_3cm,Mining,0,2.3602,56455.8555,439.7101,3.2863,1.3279,0,4.2162,374.2656,29.9591,636615.5,2362.9238,0,1.5653,8159.0088,106.4039,0,2.9837,0,23.0904,0,54.6829,81.2718,5.5424,13.7934,3.5484,21167.5781,117.2584,0,0,0,2.4729,17141.0508,151.5423,8686.5332,829.748,540.3842,33.4743,0,1.5673,12.1383,0.8256,34.3366,5.9006,784.4065,67.0629,19.4371,1.4337,0,1.6956,86.2673,1.5464,0,0,1586.2996,25.4281,0,5.613,0,1.1004,244036.3281,341.3241,5.9565,3.1407,122.4585,1.0681,0,0,10.9817,1.0821,3589.0261,37.5561,4.8572,1.597,84.0458,10.1204,0,0,28.3143,0.9779,67.2518,4.3478,289.3991,2.1443
367,ucsb mining,211.59,0,29.94,29.5,28.84,"Wed Dec 7, 2022 - 20:00:18",User,2,ppm,,,,WDS21-JG-CORE03-2_3cm,Mining,0,1.9321,56992.9375,439.2463,2.65,1.2923,0,4.0578,379.2645,30.6961,632827.125,2303.3572,0,1.606,8185.7764,106.7686,0,3.0671,0,22.9695,0,52.5685,72.4106,5.5224,15.1175,3.4357,21160.6211,112.8091,0,0,0,2.422,17236.8438,152.2618,9289.8105,834.5991,528.5298,32.0101,0,1.6165,13.5222,0.7997,29.8307,5.5649,705.3763,65.7395,21.3775,1.414,0,1.6937,88.1049,1.493,0,0,1638.5037,25.4043,0,5.7286,0,1.0809,246643.9062,339.3993,0,6.9459,121.6779,1.0242,0,0,9.1358,1.0456,3566.072,37.8442,3.1571,1.4945,83.2104,10.1587,0,0,27.7047,0.9387,70.8416,4.2351,286.4965,2.0524
368,ucsb mining,210.52,0,29.09,28.68,29.69,"Wed Dec 7, 2022 - 20:05:29",User,2,ppm,,,,WDS21-JG-CORE03-35_38cm,Mining,0,1.8426,51710.4258,409.6841,1.752,1.1897,0,4.0252,395.8009,29.8232,628420.625,2381.3752,0,1.5881,7253.7124,98.4788,0,2.9215,0,23.2828,0,45.5047,85.3512,5.2414,11.5523,3.3738,14606.8994,99.5838,0,0,0,2.3646,16422.623,144.8304,9414.6318,810.1393,449.8366,31.2372,0,1.5726,10.2382,0.7812,17.559,5.141,673.4292,63.5515,15.5784,1.3132,0,1.6452,71.1609,1.3887,0,0,1163.3987,23.0768,0,5.5638,0,1.0469,265689.25,341.412,5.6988,3.116,113.5723,1.0068,0,0,9.112,1.0322,2983.0078,33.4424,3.9305,1.5036,59.8298,8.9219,0,0,24.6646,0.903,41.1335,3.7988,345.2487,2.255
369,ucsb mining,210.94,0,28.87,29.5,28.83,"Wed Dec 7, 2022 - 20:09:21",User,2,ppm,,,,WDS21-JG-CORE03-35_38cm,Mining,0,1.8721,51708.2773,414.9261,1.8674,1.2196,0,4.2918,416.2098,29.8488,627561.625,2446.2878,0,1.6879,7220.4697,97.4582,0,2.9336,0,23.29,0,46.6156,84.2468,5.2028,10.4543,3.4231,14707.3623,101.8933,0,0,0,2.4765,16391.1172,143.3495,10518.1094,834.988,421.8854,31.204,0,1.6086,9.8636,0.7952,22.0997,5.3769,786.416,66.2085,15.7568,1.3399,0,1.674,71.002,1.4208,0,0,1137.4506,23.2141,0,5.5332,0,1.1093,265304.625,343.8774,12.0067,3.1324,113.5249,1.0276,0,0,6.4815,1.0318,3000.5149,33.4534,4.6716,1.5576,54.6192,8.84,0,0,24.2356,0.9185,46.18,3.9715,348.9255,2.3118
370,ucsb mining,211.23,0,29.09,29.64,29.8,"Wed Dec 7, 2022 - 20:13:53",User,2,ppm,,,,WDS21-JG-CORE03-25_28cm,Mining,0,1.929,54715.1523,424.0523,2.3635,1.2896,0,4.2381,380.1787,30.202,640285.3125,2371.5007,0,1.768,6352.7554,95.0617,0,2.9837,0,23.9577,0,51.9766,56.0843,5.1306,12.7346,3.5451,18101.4551,112.0828,0,0,0,2.4847,16518.3789,146.7266,8771.2695,813.1027,417.0943,31.3982,0,1.5991,10.8275,0.8195,26.325,5.7278,740.8464,66.366,17.6787,1.4085,0,1.6938,78.1926,1.5013,0,0,2011.5774,27.097,0,5.6573,0,1.1132,247901.4844,339.1035,5.707,3.1636,111.4054,1.0344,0,0,7.9563,1.0971,3001.5779,34.4363,4.8457,1.5898,79.487,9.301,0,0,25.8452,0.957,55.5942,4.1974,307.8145,2.2215
371,ucsb mining,211.21,0,28.94,29.79,29.94,"Wed Dec 7, 2022 - 20:18:14",User,2,ppm,,,,WDS21-JG-CORE03-15_18cmc,Mining,0,1.8991,49701.8203,405.0331,2.5619,1.2631,0,4.2239,431.469,30.2885,643660.4375,2353.5955,0,1.6876,8128.0049,105.7245,0,2.9524,0,23.6888,0,48.7871,56.4417,5.1361,6.8111,3.372,15898.7363,106.35,0,0,0,2.4983,16577.8672,148.347,8903.6777,812.7115,413.6322,31.3081,0,2.2676,10.0271,0.8054,25.1565,5.5549,748.2689,65.8039,16.1563,1.3705,0,1.6948,75.8326,1.4775,0,0,2760.708,30.3719,0,5.5888,0,1.0941,249507.1406,339.1577,0,7.3649,133.4558,1.122,0,0,8.3333,1.0727,2521.0469,33.8257,4.0252,1.5921,51.852,8.7628,0,0,22.3103,0.9215,42.9367,3.9609,291.2726,2.1735
372,ucsb mining,211.23,0,28.71,29.57,29.49,"Wed Dec 7, 2022 - 20:22:28",User,2,ppm,,,,WDS21-JG-CORE03-1_2cm,Mining,0,1.8956,55059.2227,433.4636,3.0023,1.3335,0,4.1425,385.0846,29.7783,641561.75,2340.5581,0,1.6835,7956.3677,105.4548,0,2.9706,0,24.4915,0,54.9832,79.7654,5.5045,19.7029,3.7046,20908.6875,117.0486,0,0,0,2.4892,17126.2637,151.5752,8947.0957,832.0717,504.7655,32.9445,0,1.5715,12.3302,0.8294,30.0912,5.9301,699.4734,65.4076,19.7323,1.4503,0,1.6723,87.5503,1.5603,0,0,1916.3644,26.7902,0,5.5859,0,1.127,240729.6875,339.1562,0,6.0387,121.5152,1.0673,0,0,10.8589,1.1193,3350.8679,36.8465,4.8431,1.6015,75.7014,9.8446,0,0,28.1825,0.982,69.6325,4.4004,291.4538,2.1566
373,ucsb mining,211.17,0,29.21,29.59,29.23,"Wed Dec 7, 2022 - 20:26:42",User,2,ppm,,,,WDS21-JG-CORE03-0_1cm,Mining,0,2.7019,56707.6836,433.6893,2.8761,1.2814,0,4.1293,346.6077,29.6403,635582.0625,2306.146,0,1.6544,7595.1792,102.8928,0,2.9723,0,24.0452,0,53.9827,69.4146,5.4163,15.5383,3.4896,21425.2988,115.01,0,0,0,2.4612,16986.3223,150.1366,9523.333,834.4731,502.7288,32.0054,0,1.5187,12.1948,0.8014,29.0851,5.7373,705.7563,64.2051,19.318,1.3905,0,1.694,86.5472,1.5073,0,0,2834.906,30.4111,0,5.5828,0,1.0798,243823.8281,336.6731,0,5.3311,115.9444,1.0156,0,0,8.3954,1.0545,3132.0286,36.2389,4.3325,1.5359,86.0106,9.7354,0,0,26.5449,0.9403,74.8704,4.3525,283.2267,2.0679
374,ucsb mining,211.14,0,29.22,29.16,29.48,"Wed Dec 7, 2022 - 20:32:34",User,2,ppm,,,,WDS21-JG-CORE02-1_2cm,Mining,0,1.841,42767.4727,359.9276,1.8703,1.1223,0,3.9277,388.5091,29.0124,626508.5,2416.2729,0,1.6247,5939.5181,85.023,0,2.8769,0,21.6099,0,35.7663,52.6128,4.4375,0,4.5786,8258.1191,79.2603,0,0,0,2.393,14462.4219,129.0307,8600.2256,758.0712,143.1666,23.7417,0,1.9469,6.866,0.7487,8.96,4.7316,575.8044,60.3494,11.8456,1.217,0,1.5952,55.1596,1.2585,0,0,1458.5018,24.2179,0,5.4296,0,1.0378,288111,335.8518,0,7.2772,105.7076,0.9806,0,0,3.1971,0.9303,2089.948,27.2185,3.3457,1.4664,30.0745,7.077,0,0,21.0661,0.851,26.6597,3.5384,369.4621,2.3324
375,ucsb mining,210.52,0,29.04,29.42,28.64,"Wed Dec 7, 2022 - 20:39:59",User,2,ppm,,,,WDS21-JG-CORE02-0_1cm,Mining,0,1.8279,42505.5156,361.728,1.7543,1.1582,0,3.9936,403.7452,29.3305,634377.5,2392.7937,0,1.6849,6408.7314,88.3358,0,2.8933,0,24.5709,0,38.292,48.605,4.4874,4.5841,3.2571,9387.8564,85.1293,0,0,0,2.4559,14999.3594,131.9077,7187.5488,744.8506,194.9752,25.5822,0,2.3445,7.5975,0.7697,13.2321,4.9489,649.0205,62.0063,12.4906,1.2658,0,1.6048,59.3808,1.32,0,0,2166.9885,27.662,0,5.4847,0,1.0466,278690.2812,336.8845,7.0474,3.0658,110.2203,1.0175,0,0,5.6223,1.0067,2250.4065,28.85,3.3794,1.5099,38.8089,7.5006,0,0,19.3034,0.863,28.2605,3.6453,417.7773,2.5122
