Height,Section Height,SampleName,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma,,Ag_Corr,Ag 2-Sigma_Corr,Al_Corr,Al 2-Sigma_Corr,As Corr,As 2-Sigma_Corr,Au_Corr,Au 2-Sigma_Corr,Ba_Corr,Ba 2-Sigma_Corr,Bi_Corr,Bi 2-Sigma_Corr,Ca_Corr,Ca 2-Sigma_Corr,Cd_Corr,Cd 2-Sigma_Corr,Cl_Corr,Cl 2-Sigma_Corr,Co_Corr,Co 2-Sigma_Corr,Cr_Corr,Cr 2-Sigma_Corr,Cu_Corr,Cu 2-Sigma_Corr,Fe_Corr,Fe 2-Sigma_Corr,Hf_Corr,Hf 2-Sigma_Corr,Hg_Corr,Hg 2-Sigma_Corr,K_Corr,K 2-Sigma_Corr,Mg_Corr,Mg 2-Sigma_Corr,Mn_Corr,Mn 2-Sigma_Corr,Mo_Corr,Mo 2-Sigma_Corr,Nb_Corr,Nb 2-Sigma_Corr,Ni_Corr,Ni 2-Sigma_Corr,P_Corr,P 2-Sigma_Corr,Pb_Corr,Pb 2-Sigma_Corr,Pd_Corr,Pd 2-Sigma_Corr,Rb_Corr,Rb 2-Sigma_Corr,S_Corr,S 2-Sigma_Corr,Sb_Corr,Sb 2-Sigma_Corr,Si_Corr,Si 2-Sigma_Corr,Sn_Corr,Sn 2-Sigma_Corr,Sr_Corr,Sr 2-Sigma_Corr,Th_Corr,Th 2-Sigma_Corr,Ti_Corr,Ti 2-Sigma_Corr,U_Corr,U 2-Sigma_Corr,V_Corr,V 2-Sigma_Corr,Y_Corr,Y 2-Sigma_Corr,Zn_Corr,Zn 2-Sigma_Corr,Zr_Corr,Zr 2-Sigma_Corr
108.6,8.6,EA2110_8.6_B,2.5439,1.5004,37187.7383,428.8539,2.9546,1.3033,0,5.1354,380.5986,30.9208,621413.8125,1543.2875,0,2.0156,108332.3594,303.3074,5.4296,2.3322,12261.5693,50.4513,0,52.051,129.8315,6.6564,42.5173,5.0042,15778.5371,113.0339,0,0,0,2.7437,16418.6641,155.0096,7180.1763,979.8468,60.2804,22.7845,1.7254,1.1356,0,1.2809,102.793,8.1975,2467.9563,103.702,5.6977,1.3584,0,1.9546,60.5592,1.7772,0,0,19248.5703,72.5329,0,6.4002,3.4961,0.9601,155415.9375,295.9744,13.9676,3.6273,662.1881,2.3864,0,0,3.2343,1.1826,2376.0098,34.6832,11.1609,1.9893,226.886,11.3306,0,0,1.6411,0.8361,121.0465,5.8137,80.0404,1.8746,,0,3.94989956,34671.52834,6910.8539,0,3.465734041,0,6.440358945,333.1068988,64.3467223,0,2.0156,136778.1041,1711.43117,,,11331.3564,1903.600644,0,82.84040055,134.43291,20.44160785,54.03818823,11.57642901,17053.65074,817.5012689,0,0,0,2.7437,16291.34892,1433.537651,6665.24052,2995.125934,263.3884632,56.81129156,1.7254,1.1356,0,2.852313198,101.1508621,19.25824983,2467.9563,349.9484316,3.431992804,7.555529894,0,1.9546,84.96359925,6.140276449,22252.17962,478.9656311,0,10.93906355,185965.982,12931.00228,13.9676,9.675493691,729.9062918,6.192142116,7.1245534,3.354694675,2874.062713,200.5655576,11.1609,2.821666508,227.0142276,28.12664265,19.86998707,3.914412268,134.9650252,14.96405753,85.05491592,22.46962798
109.1,9.1,EA2110_9.1,0,3.7532,27636.7812,368.5959,1.2448,1.2274,0,5.3082,1752.3944,39.3024,643635.8125,1446.0236,0,1.9448,119935.5156,304.0114,3.0474,2.3772,15578.792,55.3739,0,45.1326,79.9003,6.2247,26.306,4.6414,11471.5098,99.603,0,0,0,2.6762,10486.1328,123.3619,5321.5112,955.4827,107.7384,24.0788,2.7775,1.1417,0,1.2515,79.7488,7.6034,2317.563,100.1514,4.6058,1.3307,0,2.0565,38.4884,1.5661,0,0,25026.1973,80.7014,0,6.7136,3.3056,0.9706,133724.5156,274.6865,12.1121,3.7929,709.5262,2.4801,0,0,3.2564,1.1425,1669.6215,37.4425,10.3391,2.0073,172.212,10.6286,0,0,1.6328,0.795,119.2009,5.8139,68.2526,1.8674,,0,6.20269956,24027.29639,6850.5959,0,3.389834041,0,6.613158945,1720.692741,72.7283223,0,1.9448,151399.7729,1712.13517,,,14388.83197,1908.523244,0,75.92200055,50.74695806,20.00990785,37.95289542,11.21362901,13131.27534,804.0703689,0,0,0,2.6762,10748.54031,1401.889951,4552.102515,2970.761834,303.4116118,58.10559156,2.7775,1.1417,0,2.822913198,81.36919378,18.66414983,2317.563,346.3978316,2.269035861,7.527829894,0,2.0565,72.09355826,5.929176449,29238.48179,487.1341311,0,11.25246355,167503.056,12909.71438,12.1121,9.841093691,782.0401252,6.285842116,7.140893879,3.314594675,2140.291708,203.3248576,10.3391,2.839666508,169.218896,27.42464265,19.8644985,3.873312268,133.0326667,14.96425753,72.99435967,22.46242798
109.4,9.4,EA2110_9.4_A,2.1717,1.5421,29804.9688,387.7283,3.396,1.2709,0,5.5001,359.2135,31.7875,641885.0625,1486.5327,0,1.9276,116752.7656,311.8907,8.0409,2.4343,23075.8398,67.2081,0,48.6929,100.9619,6.3055,44.7243,4.9808,14132.8916,106.6984,0,0,0,2.6747,11989.7285,135.3431,5702.4199,1007.8966,104.4609,23.7291,4.5227,1.1643,0,1.2852,93.6217,7.8352,4251.7759,130.4532,4.063,1.3179,0,2.0259,51.063,1.6944,0,0,28931.0508,87.095,0,6.5907,5.0548,1.0201,119264.1641,264.0716,13.7141,3.7439,691.8237,2.4051,0,0,4.1683,1.154,2246.95,33.2249,15.6472,2.0436,189.6233,10.7575,0,0,12.369,0.8965,147.5261,6.101,106.2511,1.9759,,0,3.99159956,26443.67115,6869.7283,0,3.433334041,0,6.805058945,311.4756458,65.2134223,0,1.9276,147389.0437,1720.01447,,,21298.84151,1920.357444,0,79.48230055,86.04673146,20.09070785,56.22803366,11.55302901,15554.97451,811.1657689,0,0,0,2.6747,12153.36108,1413.871151,4985.162053,3023.175734,300.6475706,57.75589156,4.5227,1.1643,0,2.856613198,93.27800841,18.89594983,4251.7759,376.6996316,1.69091238,7.515029894,0,2.0259,79.42612515,6.057476449,33960.22768,493.5277311,0,11.12956355,155194.9464,12899.09948,13.7141,9.792093691,762.5442184,6.210842116,7.815141969,3.326094675,2739.999989,199.1072576,15.6472,2.875966508,187.6242049,27.55354265,26.96405758,3.974812268,162.6893865,15.25135753,111.8721016,22.57092798
109.4,9.4,EA2110_9.4_B,0,2.877,30280.9102,390.3813,1.6682,1.2965,0,5.2694,363.7423,31.8749,637937.3125,1505.5704,0,1.9354,116698.8438,313.725,6.4986,2.4238,23650.0078,68.0844,0,49.0731,89.1119,6.2498,53.541,5.2306,14184.7979,108.3935,0,0,0,3.0604,12071.8174,136.4443,5727.395,1014.2278,83.7632,23.4532,2.3195,1.1622,0,1.3036,95.2137,7.9316,4235.2144,129.9827,7.0034,1.4015,0,2.0002,50.9029,1.7003,0,0,30667.041,89.5231,0,6.6063,3.0611,0.9968,120312.1484,264.7872,11.5181,3.7426,693.2188,2.4421,0,0,4.3982,1.1708,2290.7173,33.4838,12.8507,2.0351,196.3663,10.9172,0,11.0034,13.9635,0.9217,149.9147,6.2421,104.6615,1.9986,,0,5.32649956,26974.09241,6872.3813,0,3.458934041,0,6.574358945,316.0565745,65.3008223,0,1.9354,147321.0944,1721.84877,,,21828.05067,1921.233744,0,79.86250055,66.18583225,20.03500785,64.97620321,11.80282901,15602.24517,812.8608689,0,0,0,3.0604,12230.05736,1414.972351,5013.556535,3029.506934,283.1924076,57.47999156,2.3195,1.1622,0,2.875013198,94.64461762,18.99234983,4235.2144,376.2291316,4.822663086,7.598629894,0,2.0002,79.3327668,6.063376449,36059.38571,495.9558311,0,11.14516355,156086.9514,12899.81508,11.5181,9.790793691,764.0806534,6.247842116,7.985127314,3.342894675,2785.463902,199.3661576,12.8507,2.867466508,194.7521619,27.71324265,28.01845736,4.000012268,165.1902705,15.39245753,110.2457201,22.59362798
111.2,11.2,EA2110_11.2_A,0,2.8305,26341.252,338.6239,0,1.744,0,4.8752,237.6984,28.1328,608938.375,1425.01,0,1.7804,73527.4141,260.9133,10.1523,2.2267,31187.8867,75.9304,0,43.5042,94.8662,5.9612,22.6946,4.247,12038.1494,96.5513,0,0,0,2.8315,11537.415,131.8688,6440.624,899.0278,49.1729,21.1013,2.2525,1.054,0,1.1626,60.4612,6.7671,1290.9401,79.6532,5.3477,1.2618,0,1.8029,55.5858,1.5945,0,0,11878.3223,56.4425,0,5.9345,2.8012,0.9198,213651.4688,315.7908,0,5.3264,500.3207,1.9804,0,0,3.9725,1.0738,1671.1953,28.582,7.1625,1.7095,246.4338,10.2255,0,9.849,0,1.1204,124.4883,5.5625,72.1849,1.6328,,0,5.27999956,22583.47111,6820.6239,0,3.906434041,0,6.180158945,188.5618474,61.5587223,0,1.7804,92918.79773,1669.03707,,,28775.69413,1929.079744,0,74.29360055,75.83018434,19.74640785,34.36956611,10.81922901,13647.30951,801.0186689,0,0,0,2.8315,11730.76118,1410.396851,5824.434895,2914.306934,254.0210832,55.12809156,2.2525,1.054,0,2.734013198,64.81227683,17.82784983,1290.9401,325.8996316,3.059216057,7.458929894,0,1.8029,82.06348408,5.957576449,13340.08134,462.8752311,0,10.47336355,235533.8853,12950.81868,0,11.37459369,551.6404114,5.786142116,7.670369762,3.245894675,2141.926515,194.4643576,7.1625,2.541866508,247.678009,27.02154265,18.78477196,4.198712268,138.5686184,14.71285753,77.0176486,22.22782798
111.2,11.2,EA2110_11.2_B,0,2.8848,25961.4355,338.0594,2.5577,1.188,0,5.1199,255.0965,27.9834,609949.5625,1440.4498,0,1.6682,74006.4219,258.3324,9.8325,2.205,31564.2539,76.4842,0,44.284,89.4371,5.8094,36.6043,4.6561,11938.1836,97.8471,0,0,0,2.6168,11399.5576,129.348,6634.3374,907.0885,44.3229,21.3506,1.5511,1.0602,0,1.1813,71.8563,7.1403,1612.8015,86.0206,3.7745,1.239,0,1.8378,58.4482,1.6369,0,0,11926.1523,56.7073,0,5.9067,2.9639,0.922,211836.8281,315.2082,9.6605,3.3369,487.9756,1.9897,0,0,5.6694,1.0714,1661.4337,28.0002,5.2861,1.7002,234.6763,9.9381,0,0,0,1.1243,124.8409,5.6502,64.4262,1.6171,,0,5.33429956,22160.17794,6820.0594,0,3.350434041,0,6.424858945,206.1602081,61.4093223,0,1.6682,93522.41741,1666.45617,,,29122.5908,1929.633544,0,75.07340055,66.73087566,19.59460785,48.1711488,11.22832901,13556.27145,802.3144689,0,0,0,2.6168,11601.95997,1407.876051,6044.669916,2922.367634,249.9308925,55.37739156,1.5511,1.0602,0,2.752713198,74.59409127,18.20104983,1612.8015,332.2670316,1.383637833,7.436129894,0,1.8378,83.73262182,5.999976449,13397.91734,463.1400311,0,10.44556355,233989.3311,12950.23608,9.6605,9.385093691,538.0446527,5.795442116,8.925037581,3.243494675,2131.786513,193.8825576,5.2861,2.532566508,235.2492748,26.73414265,18.78477196,4.202612268,138.9377936,14.80055753,69.07942113,22.21212798
111.7,11.7,EA2110_11.7_A,0,3.9242,32494.3359,418.0341,4.055,1.3756,0,5.431,360.2882,32.4809,604006.375,1627.0436,0,1.9246,115677.625,315.2009,8.6336,2.4925,26272.3691,72.7094,0,49.968,118.0651,6.8469,32.1813,4.8299,14754.0195,110.4085,0,0,0,2.8677,15679.5361,154.0171,8113.2119,1091.5919,168.1388,25.8466,31.3327,1.3084,0,1.34,131.8023,8.6086,3255.4116,116.4851,6.7869,1.4266,0,2.0576,68.76,1.886,0,0,31398.1523,91.7311,0,6.7204,6.1841,1.0556,143697.8281,285.9987,8.1711,3.8005,712.4336,2.4827,0,0,5.8688,1.2067,2291.0776,35.2279,14.6375,2.0894,353.3094,12.7465,0,0,35.6684,1.1037,219.0502,7.0859,74.802,1.8959,,0,6.37369956,29440.88357,6900.0341,0,3.538034041,0,6.735958945,312.5627161,65.9068223,0,1.9246,146034.2098,1723.32467,,,24245.07429,1925.858744,0,80.75740055,114.7121265,20.63210785,43.78252789,11.40212901,16120.63073,814.8758689,0,0,0,2.8677,15600.77607,1432.545151,7726.019564,3106.871034,354.3495818,59.87339156,31.3327,1.3084,0,2.911413198,126.0531086,19.66934983,3255.4116,362.7315316,4.592074041,7.623729894,0,2.0576,89.74569288,6.249076449,36943.44494,498.1638311,0,11.25926355,175991.9661,12921.02658,8.1711,9.848693691,785.2420684,6.288442116,9.072471586,3.378794675,2785.838168,201.1102576,14.6375,2.921766508,360.6551231,29.54254265,42.37132148,4.182012268,237.5757135,16.23625753,79.69530532,22.49092798
111.7,11.7,EA2110_11.7_B,0,3.7885,32449.4004,416.7251,3.9603,1.3336,0,5.2516,372.9309,31.599,607952.625,1605.594,0,1.9576,111958.6562,312.9424,12.4578,2.4565,26578.875,73.0219,0,49.951,131.4798,6.926,29.2517,4.7077,14981.9121,109.6264,0,0,0,3.1894,16161.7461,156.7668,7801.4409,1076.9259,172.6017,25.7192,30.5049,1.2967,0,1.3363,136.0653,8.6512,2910.4146,111.8652,5.6059,1.3839,0,2.0111,70.782,1.885,0,0,29539.0273,88.9996,0,6.5289,5.2353,1.0493,144848.3125,286.9136,11.0305,3.7009,711.4288,2.4487,0,0,5.5529,1.2075,2385.0127,34.8155,15.7015,2.0806,362.8919,12.8398,0,11.3886,30.3609,1.0592,237.478,7.2299,87.2666,1.922,,0,6.23799956,29390.80441,6898.7251,0,3.496034041,0,6.556558945,325.3509398,65.0249223,0,1.9576,141347.7668,1721.06617,,,24527.57998,1926.171244,0,80.74040055,137.1955024,20.71120785,40.87569909,11.27992901,16328.17071,814.0937689,0,0,0,3.1894,16051.3085,1435.294851,7371.563482,3092.205034,358.1133163,59.74599156,30.5049,1.2967,0,2.907713198,129.7125653,19.71194983,2910.4146,358.1116316,3.334218789,7.581029894,0,2.0111,90.92477215,6.248076449,34695.3924,495.4323311,0,11.06776355,176971.2154,12921.94148,11.0305,9.749093691,784.135474,6.254442116,8.838898857,3.379594675,2883.414604,200.6978576,15.7015,2.912966508,370.7846868,29.63584265,38.86161508,4.137512268,256.8697733,16.38025753,92.44832195,22.51702798
112,12,EA2110_12.0_A,0,2.5942,28921.791,346.1527,3.9783,1.2909,0,5.2457,325.9232,29.3899,593313.125,1427.1,0,1.7775,67779.8906,255.8921,13.0722,2.3145,13578.668,51.3732,0,45.7156,102.1883,6.1491,38.2002,4.7656,12681.2871,100.9904,0,0,0,2.9398,12032.3213,135.9386,4248.4004,817.1664,57.8592,21.9965,37.9746,1.2676,0,1.2049,114.1199,8.0386,1158.0985,75.9104,5.2536,1.3295,0,1.9018,55.9117,1.6429,0,0,17959.9824,68.5746,0,6.1272,6.0308,1.0456,244640.9375,331.1669,9.138,3.4582,551.0782,2.127,0,0,6.7849,1.1344,1817.5735,29.4891,6.6546,1.7834,286.9276,10.8597,0,10.4404,0,1.4041,187.3018,6.5197,59.4863,1.6554,,0,5.04369956,25459.39814,6828.1527,0,3.453334041,0,6.550658945,277.8021581,62.8158223,0,1.7775,85676.08002,1664.01587,,,12545.32286,1904.522544,0,76.50500055,88.10220883,19.93430785,49.75464418,11.33782901,14233.00988,805.4577689,0,0,0,2.9398,12193.15585,1414.466651,3332.070344,2832.445534,261.3465726,56.02329156,37.9746,1.2676,0,2.776313198,110.8741321,19.09934983,1158.0985,322.1568316,2.958992366,7.526629894,0,1.9018,82.2535246,6.005976449,20694.02011,475.0073311,0,10.66606355,261910.9605,12966.19478,9.138,9.506393691,607.5400578,5.932742116,9.749825107,3.306494675,2293.978976,195.3714576,6.6546,2.615766508,290.4835947,27.65574265,18.78477196,4.482412268,204.3348749,15.67005753,64.02521748,22.25042798
112,12,EA2110_12.0_B,1.9622,1.4038,28910.0117,356.2319,3.8547,1.2866,0,4.994,321.8749,28.8132,586844.1875,1458.0259,0,1.7907,67115.1562,248.5285,12.0605,2.2618,14006.2383,52.6438,0,44.0766,131.2624,6.2098,54.899,4.9586,12501.5381,97.3038,0,0,0,2.9307,12136.3008,133.0455,6494.1973,873.8013,58.7333,21.4137,39.6688,1.239,0,1.1702,110.2046,7.7279,1153.9117,75.8381,7.251,1.3259,0,1.8542,60.0547,1.6384,0,0,18166.918,69.6737,0,6.3249,5.1283,0.9857,248957.6719,334.7925,11.1188,3.4017,552.8174,2.066,0,0,4.6883,1.0923,1807.1215,28.5398,7.7561,1.7511,284.4284,10.5259,0,10.2019,0,1.3674,178.2219,6.2241,60.7233,1.6107,,0,3.85329956,25446.27049,6838.2319,0,3.449034041,0,6.298958945,273.7072602,62.2391223,0,1.7907,84838.41774,1656.65227,,,12939.4133,1905.793144,0,74.86600055,136.8311345,19.99500785,66.32364775,11.53082901,14069.3139,801.7711689,0,0,0,2.9307,12290.30468,1411.573551,5885.343004,2889.080434,262.0837346,55.44049156,39.6688,1.239,0,2.741613198,107.513149,18.78864983,1153.9117,322.0845316,5.086376007,7.523029894,0,1.8542,84.66941255,6.001476449,20944.24648,476.1064311,0,10.86376355,265585.2032,12969.82038,11.1188,9.449893691,609.4554529,5.871742116,8.199623828,3.264394675,2283.12181,194.4221576,7.7561,2.583466508,287.8417157,27.32194265,18.78477196,4.445712268,194.8281442,15.37445753,65.29084025,22.20572798
147.2,47.2,EA2110_47.2_A,0,2.9949,12714.0547,272.3862,3.6723,1.1857,0,5.5297,1290.3208,36.4127,621394.9375,1441.0428,0,1.9422,126821.1328,305.4375,18.3787,2.4942,34606.1094,80.682,0,35.4214,136.6332,6.5003,29.4186,4.7316,6944.2158,78.9676,0,0,0,3.162,5995.3828,96.0202,6118.5811,1016.9783,0,32.1708,17.4396,1.1854,0,1.2262,160.1933,8.8669,5845.562,146.8835,0,1.847,0,2.0338,38.8773,1.5655,0,0,24859.8867,80.0691,0,6.5898,5.0875,1.0607,150993.5,281.6831,7.5421,3.6944,675.8859,2.3911,0,0,4.1027,1.1441,771.5087,28.5719,13.7876,2.0113,306.8613,10.5295,0,11.4144,2.6001,0.7858,198.2417,6.7765,26.0959,1.6287,,0,5.44439956,7396.401646,6754.3862,0,3.348134041,0,6.834658945,1253.300447,69.8386223,0,1.9422,160076.6546,1713.56127,,,31926.26114,1933.831344,0,66.21080055,145.832731,20.28550785,41.04130181,11.30382901,9008.304826,783.4349689,0,0,0,3.162,6552.798815,1374.548251,5458.30057,3032.257434,212.5516938,66.19759156,17.4396,1.1854,0,2.797613198,150.4245923,19.92764983,5845.562,393.1299316,-2.636493114,8.044129894,0,2.0338,72.32033567,5.928576449,29037.37914,486.5018311,0,11.12866355,182201.7688,12916.71098,7.5421,9.742593691,744.99179,6.196842116,7.766638104,3.316194675,1207.364122,194.4542576,13.7876,2.843666508,311.5553071,27.32554265,20.50414786,3.864112268,215.7890411,15.92685753,29.86220169,22.22372798
147.2,47.2,EA2110_47.2_B,0,3.3141,12954.165,277.4997,3.5616,1.1613,0,5.3288,1289.2318,36.1909,617275.1875,1446.8224,0,1.8098,129106.3516,307.7459,20.2613,2.4992,35092.8984,81.7696,0,34.4587,142.0881,6.6001,34.987,4.7745,6919.8306,77.3176,0,0,0,3.0746,6142.1138,97.2593,6436.7275,1036.2759,0,30.5175,18.0578,1.1657,0,1.2148,172.6879,8.8817,5684.3545,146.7084,0,1.8206,0,2.0183,38.4737,1.5372,0,0,25340.584,81.2757,0,6.5648,5.7252,1.047,151376.6719,283.506,0,7.959,677.481,2.3485,0,0,4.2293,1.0881,722.4844,29.9651,14.8326,1.9885,304.2239,10.6525,0,11.0413,4.1478,0.7835,196.7024,6.6275,22.0202,1.5795,,0,5.76359956,7663.996789,6759.4997,0,3.323734041,0,6.633758945,1252.198912,69.6168223,0,1.8098,162956.3635,1715.86967,,,32374.9333,1934.918944,0,65.24810055,154.9752811,20.38530785,46.56641975,11.34672901,8986.097419,781.7849689,0,0,0,3.0746,6689.890692,1375.787351,5820.004918,3051.555034,212.5516938,64.54429156,18.0578,1.1657,0,2.786213198,161.1502427,19.94244983,5684.3545,392.9548316,-2.636493114,8.017729894,0,2.0183,72.08498632,5.900276449,29618.63795,487.7084311,0,11.10366355,182527.9104,12918.53388,0,14.00719369,746.7484866,6.154242116,7.860244649,3.260194675,1156.439426,195.8474576,14.8326,2.820866508,308.7673383,27.44854265,21.52760007,3.861812268,214.1773812,15.77785753,25.69219463,22.17452798
147.5,47.5,EA2110_47.5_A,3.1392,1.6352,22819.7188,382.6484,3.6469,1.3831,0,5.6404,370.0504,33.3422,599389.0625,1644.5111,0,2.0613,185985.5312,361.7314,12.9529,2.5978,19540.2715,63.8866,0,43.827,180.0131,7.609,34.0123,5.0807,10321.9043,98.1524,0,0,0,3.4384,10059.2861,125.5311,5850.7446,1169.4148,46.5254,23.3653,16.1716,1.2521,0,1.3183,151.2196,9.165,5456.6934,148.6313,5.2336,1.4446,0,2.1305,35.6415,1.6472,0,0,39257.9375,103.4196,0,6.9342,5.2393,1.1127,97541.2812,248.8678,14.7185,3.9262,951.0982,2.964,0,0,3.8491,1.2194,1314.7708,30.4699,11.9255,2.2766,364.3577,12.4492,0,12.2143,2.5644,0.8342,219.9028,7.3896,30.4868,1.9462,,0,4.08469956,18658.83656,6864.6484,0,3.545534041,0,6.945358945,322.4372838,66.7681223,0,2.0613,234632.4239,1769.85517,,,18040.11737,1917.035944,0,74.61640055,218.5385387,21.39420785,45.59929589,11.65292901,12084.33879,802.6197689,0,0,0,3.4384,10349.73423,1404.059151,5153.794133,3184.693934,251.7883451,57.39209156,16.1716,1.2521,0,2.889713198,142.721363,20.22574983,5456.6934,394.8777316,2.937690838,7.641729894,0,2.1305,70.43345895,6.010276449,46447.49123,509.8523311,0,11.47306355,136705.242,12883.89568,14.7185,9.974393691,1048.085328,6.769742116,7.579129259,3.391494675,1771.685441,196.3522576,11.9255,3.108966508,372.3341691,29.24524265,20.48054042,3.912512268,238.4683928,16.53995753,34.35470211,22.54122798
147.5,47.5,EA2110_47.5_B,0,3.601,23206.9199,386.7408,3.231,1.425,0,5.9799,345.8012,35.0515,596861.75,1679.7231,0,2.1754,185919.6719,363.2375,13.7993,2.751,19103.7754,63.2451,0,45.8272,190.2174,7.7689,39.9033,5.4057,10390.416,102.2729,0,0,0,3.509,10016.3223,126.1042,5422.418,1161.7227,45.5191,24.3685,14.5616,1.298,0,1.3693,141.3449,9.3569,5886.2808,152.7852,5.1075,1.5059,0,2.244,35.5533,1.7327,0,0,38858.7852,103.0446,0,7.273,5.8159,1.177,100542.125,252.0491,20.1201,4.1753,940.8995,3.0626,0,0,4.1573,1.2864,1334.9376,31.2213,15.4153,2.4085,375.9828,12.71,0,12.4523,4.4018,0.8848,221.8828,7.708,32.8538,2.0264,,0,6.05049956,19090.35963,6868.7408,0,3.587434041,0,7.284858945,297.9089636,68.4774223,0,2.1754,234549.4316,1771.36127,,,17637.80004,1916.394444,0,76.61660055,235.6412032,21.55410785,51.44450633,11.97792901,12146.73185,806.7402689,0,0,0,3.509,10309.59283,1404.632251,4666.824631,3177.001834,250.9396937,58.39529156,14.5616,1.298,0,2.940713198,134.2446947,20.41764983,5886.2808,399.0316316,2.803384701,7.703029894,0,2.244,70.38202731,6.095776449,45964.83657,509.4773311,0,11.81186355,139259.4478,12887.07698,20.1201,10.22349369,1036.853417,6.868342116,7.807008699,3.458494675,1792.633994,197.1036576,15.4153,3.240866508,384.6229445,29.50604265,21.69556341,3.963112268,240.5414693,16.85835753,36.77647179,22.62142798
147.8,47.8,EA2110_47.8_A,0,4.1069,15563.9951,378.2411,0,2.6288,0,5.7011,435.6107,38.2156,572670.3125,1980.9894,0,2.0603,248783.1719,404.1821,0,4.1969,13390.8477,54.2125,0,41.3325,78.0603,7.047,14.4851,4.723,8207.208,92.6036,0,0,0,3.2307,7029.5181,111.5295,18832.8203,1517.4088,206.0006,28.771,0,1.8241,0,1.4341,56.4154,7.5128,18615.6445,261.9473,4.1408,1.4831,0,2.4339,20.3324,1.674,0,0,16896.8574,72.7173,0,7.8298,3.8511,1.0709,76608.5078,230.5388,18.4903,4.4816,1388.3684,3.7406,0,0,3.9825,1.2513,842.348,29.6431,17.7655,2.7368,181.02,10.4698,0,0,8.6861,0.9139,91.2062,5.9171,30.3479,2.3506,,0,6.55639956,10572.5678,6860.2411,0,4.791234041,0,7.006058945,388.752215,71.6415223,0,2.0603,313766.6084,1812.30587,,,12372.20938,1907.361844,0,72.12190055,47.6630716,20.83220785,26.22387691,11.29522901,10158.50174,797.0709689,0,0,0,3.2307,7518.999203,1390.057551,19913.26724,3532.687934,386.2798875,62.79779156,0,1.8241,0,3.005513198,61.33926958,18.57354983,18615.6445,508.1937316,1.773775326,7.680229894,0,2.4339,61.50633604,6.037076449,19408.49016,479.1500311,0,12.36866355,118888.0492,12865.56668,18.4903,10.52979369,1529.654546,7.546342116,7.677763643,3.423394675,1280.949464,195.5254576,17.7655,3.569166508,178.5297436,27.26584265,24.52865528,3.992212268,103.7219832,15.06745753,34.21258812,22.94562798
147.8,47.8,EA2110_47.8_B,0,4.3074,16118.7217,384.5096,3.0188,1.2781,0,5.8978,411.1797,36.6061,572289.25,1988.2201,0,2.0981,245907.5312,410.9633,0,3.9907,13566.4482,54.8733,0,40.099,82.829,7.1675,15.7878,4.6913,7989.0088,90.1157,0,0,0,3.1057,6962.8193,113.1933,19921.5469,1536.2487,194.8113,28.0391,0,1.7932,0,1.3813,64.5037,7.5602,19363.293,268.1722,0,2.0382,0,2.2967,20.5899,1.6303,0,0,16526.502,72.5896,0,7.504,3.8295,1.0707,78024.8672,233.8094,19.5492,4.3141,1380.9884,3.6758,0,0,1.9243,1.2107,799.7562,29.9386,14.8312,2.6523,184.5685,10.6474,0,0,9.3083,0.9013,92.4786,5.8422,30.017,2.3068,,0,6.75689956,11190.7926,6866.5096,0,3.440534041,0,7.202758945,364.0400022,70.0320223,0,2.0981,310142.8817,1819.08707,,,12534.05991,1908.022644,0,70.88840055,55.6555332,20.95270785,27.51645129,11.26352901,9959.789474,794.5830689,0,0,0,3.1057,7456.682012,1391.721351,21151.05319,3551.527834,376.8435224,62.06589156,0,1.7932,0,2.952713198,68.28245128,18.62094983,19363.293,514.4186316,-2.636493114,8.235329894,0,2.2967,61.65649079,5.993376449,18960.6567,479.0223311,0,12.04286355,120093.6013,12868.83728,19.5492,10.36229369,1521.526892,7.481542116,6.155954871,3.382794675,1236.706619,195.8209576,14.8312,3.484666508,182.280827,27.44344265,24.94009933,3.979612268,105.0541965,14.99255753,33.87403147,22.90182798
