,Name,Ag_corrected,Ag 2-Sigma_corrected,Al_corrected,Al 2-Sigma_corrected,As_corrected,As 2-Sigma_corrected,Au_corrected,Au 2-Sigma_corrected,Ba_corrected,Ba 2-Sigma_corrected,Bal_corrected,Bal 2-Sigma_corrected,Bi_corrected,Bi 2-Sigma_corrected,Ca_corrected,Ca 2-Sigma_corrected,Cd_corrected,Cd 2-Sigma_corrected,Cl_corrected,Cl 2-Sigma_corrected,Co_corrected,Co 2-Sigma_corrected,Cr_corrected,Cr 2-Sigma_corrected,Cu_corrected,Cu 2-Sigma_corrected,Fe_corrected,Fe 2-Sigma_corrected,Hf_corrected,Hf 2-Sigma_corrected,Hg_corrected,Hg 2-Sigma_corrected,K_corrected,K 2-Sigma_corrected,Mg_corrected,Mg 2-Sigma_corrected,Mn_corrected,Mn 2-Sigma_corrected,Mo_corrected,Mo 2-Sigma_corrected,Nb_corrected,Nb 2-Sigma_corrected,Ni_corrected,Ni 2-Sigma_corrected,P_corrected,P 2-Sigma_corrected,Pd_corrected,Pb 2-Sigma_corrected,Pb_corrected,Pd_corrected,Rb_corrected,Rb 2-Sigma_corrected,Re_corrected,Re 2-Sigma_corrected,S_corrected,S 2-Sigma_corrected,Sb_corrected,Sb 2-Sigma_corrected,Se_corrected,Se 2-Sigma_corrected,Si_corrected,Si 2-Sigma_corrected,Sn_corrected,Sn 2-Sigma_corrected,Sr_corrected,Sr 2-Sigma_corrected,Ta_corrected,Ta 2-Sigma_corrected,Th_corrected,Th 2-Sigma_corrected,Ti_corrected,Ti 2-Sigma_corrected,U_corrected,U 2-Sigma_corrected,V_corrected,V 2-Sigma_corrected,W_corrected,W 2-Sigma_corrected,Y_corrected,Y 2-Sigma_corrected,Zn_corrected,Zn 2-Sigma_corrected,Zr_corrected,Zr 2-Sigma_corrected
33,M1801-7.0,0.0,3.4094732251551694,24414.2051,5099.517929778708,3.1726,3.2057083026794873,0.0,5.7200544673381435,339.1016486551823,43.5428064030873,0.0,17771.758130950104,0.0,2.7873677577445637,192585.27627943613,631.5829391167874,0.0,3.9651,19073.377015625436,1240.6799367211866,0.0,47.0062,62.6511,13.223072614549581,15.527373124483844,7.188023657331306,16862.05672799872,520.5587495694497,0,0.0,0.0,3.0739066509848025,12592.295917204145,1248.59328379008,11439.332722211931,2629.0887342095803,380.37895816063826,43.57009494058663,4.5148345935842755,1.468025561748638,-0.11837292202640226,1.7286654708177076,47.08560883809516,11.30588558218553,1654.38,180.35585311285442,0.0,1.2695,2.289649741898333,5.819233674377777,63.99877391345921,3.4638334927003562,0.0,0.0,8527.715256659576,148.72485492459325,0.0,8.156749834855692,0.0,0.9011,223838.26424836073,11372.428765988107,11.164,7.837057445862721,651.5514,3.7627342039729967,0,0.0,4.745,2.499278916244157,1591.9870437670736,167.31071519057076,19.5305,3.4580984760342934,97.15513273900528,15.649121562661664,0.0,17.474851511433123,28.575881784734214,2.41193305563657,106.0492620763235,10.813871030571802,51.30420568561207,14.914927532019195
34,M1801-26.7,0.0,3.430659730000921,43411.7539,5107.800764551204,8.3678,3.2834181156027324,0.0,5.881530133333931,639.8457498095053,44.96461507771127,0.0,17767.87966975401,0.0,2.8608544557376483,180953.42193341858,624.8773160094385,8.973,2.4762,5401.656118152677,1239.4646129732173,0.0,47.2018,119.7549,13.523479809932468,35.596003376213574,7.538084905886542,16936.957158320798,520.593914894286,0,0.0,0.0,3.8093925629906678,17814.42428943156,1251.174469568771,5509.162292023655,2565.354420398301,342.73142612479523,42.86967854675064,21.938152876695078,1.5904275682807452,0.7936429716388989,1.7381800654700326,118.5403864277118,12.357168188038498,1877.8203,181.67963890148923,0.0,1.3423,3.484717660126983,5.819233674377777,77.99598827793488,3.545692212411104,0.0,0.0,23015.517978745902,156.65705554701745,0.0,8.158140926609345,0.0,1.0245,203937.41985751298,11371.970385032051,6.3733,7.816951935361526,696.2376,3.823213952912955,0,0.0,4.3333,2.520791691350669,2552.716787792097,168.7127364362581,20.4576,3.5222605837658723,180.0939104814256,16.911101987539496,0.0,20.565900540375967,30.020815642388772,2.4353909798782536,154.8560880942512,11.174782477338878,90.53001178651215,14.939839606748937
35,M1801-6.2,0.0,3.4410137798401785,17739.748,5096.3303928043715,0.0,3.615876763921608,0.0,5.541166057727835,351.3193209826641,43.698624485065196,0.0,17761.120988934956,0.0,2.7424848161683513,201055.32450942026,631.1801122266446,0.0,3.5673,22373.561843272273,1240.986952703713,0.0,43.7353,53.6412,13.129708836057679,9.97340119545989,7.080106186940597,15309.598120053282,519.2713383676005,0,0.0,0.0,4.686918955878008,9740.501715366996,1246.7500763309763,10846.615125321823,2633.0334951004197,386.63715028528486,43.47473324106466,1.4906107721039232,2.139489284840521,-2.213870328378704,2.223082812222119,57.0994599606445,11.33970091437471,2071.9905,186.81409426822034,0.0,1.1912,0.6835900217314057,5.819233674377777,57.38329151684888,3.404482078841472,0.0,0.0,7245.088308397331,148.07829774366434,0.0,8.193366120125377,0.0,0.8485,228455.40920143784,11372.492235800957,9.9257,7.8408192664894605,653.2897,3.7307965208180813,0,0.0,4.5792,2.4802524188442128,1257.7892970989956,166.8686399155344,13.7211,3.340318969791763,72.79839066848271,15.16964930487723,0.0,17.474851511433123,20.422856846565942,2.3621463512814698,120.34148103777203,10.861188541584207,44.98627283483432,14.908157480902334
36,M1801-6.6,0.0,3.4510705343487245,21814.8086,5098.013327981382,2.0498,3.1785279866422758,0.0,5.4212777745947545,310.64035079416055,42.45902253157436,0.0,17772.081177575703,0.0,2.730338104871621,178913.1265506627,624.802643686108,0.0,3.4993,28099.0148543546,1241.526742809859,0.0,43.2341,54.4837,13.063303741383766,14.185851399260866,7.164990669802336,14393.51549908257,519.0405955404924,0,0.0,0.0,3.3327592680793203,11447.103015123319,1247.7077111801727,11248.2083481248,2631.1360878481337,336.1179502735707,42.36407097874014,4.591933649470583,1.4562194374294706,-2.213870328378704,2.188059503303648,50.579352848759505,11.321805290123596,1926.5941,183.89549701070857,0.0,1.2195,0.9935279254153251,5.819233674377777,63.20279055824723,3.4419253064459068,0.0,0.0,11082.48707835753,150.22834476177027,0.0,7.981458299610314,0.0,1.6101,227676.3520335966,11372.417263536374,0.0,10.764454221174073,601.5114,3.6916750520256114,0,0.0,5.8952,2.492706824153729,1509.0694791565525,166.96276291775447,14.5644,3.3440815585076127,65.53248651137467,15.20636029538174,0.0,24.34954024692533,22.065679659030415,2.3793296145915472,89.45777380949508,10.701275241102813,51.26133461667315,14.909769214692231
37,M1801-6.0,0.0,3.5589075266224595,19261.1523,5096.463871484634,2.8594,3.1875108975293243,0.0,5.57802520873786,268.70012852294184,41.73031698821301,0.0,17745.778182287526,0.0,2.834480181076233,187132.7571967075,622.8345708928172,3.0726,2.3149,25836.80223333988,1241.3201105487888,0.0,33.2831,48.5796,12.954594329412677,11.59793309989434,7.068996082779685,9588.600664828395,515.5180921958696,0,0.0,0.0,3.0104686560349045,11164.71832713385,1247.3697899845158,5683.596508835935,2584.749652631895,279.6638799292191,40.44036451544091,5.288228933635493,1.440908966571936,-2.213870328378704,1.9081989178273335,59.338372747201554,11.219254234906643,1122.2211,173.42306039698272,0.0,1.2238,2.4329321884999926,5.819233674377777,62.88055600962254,3.4352685972355568,0.0,0.0,7415.833880044942,148.20136914327514,0.0,7.880726069241232,0.0,0.8823,231888.41421728494,11372.517423776419,0.0,10.511599724578192,669.7244,3.7234192739669143,0,0.0,2.4274,2.4780454296042613,1339.8300000939144,166.75023605143798,17.9451,3.3794426433882117,84.50333461913857,15.127235273934303,0.0,17.474851511433123,20.21409739597924,2.363342678257294,101.714673174039,10.695980195187351,46.488491383496914,14.907389437637436
38,M1801-4.6,1.8499,2.961344666372017,28768.3008,5100.62789031948,6.2506,3.2527482475390253,0.0,5.8654508530304,370.519686107973,42.493971176353234,0.0,17763.900627411862,0.0,2.7661489289107255,161859.0862318893,624.4248105010801,12.2855,2.4211,27387.85751688537,1241.475838719118,0.0,43.2537,81.2372,13.308099690400997,26.343565573221095,7.339832870600974,14547.776703670803,518.9259274262841,0,0.0,0.0,3.077575033848664,16075.059264604854,1250.8487991497875,6312.170550897135,2587.352789308946,293.1178898193258,41.13512953840954,14.353421967713444,1.505748295681388,-0.005226052018158178,1.7141549929914175,88.61681180873549,11.833489026803152,1795.811,181.9678644428887,0.0,1.3267,4.047044794630825,5.819233674377777,80.48964265687243,3.52768870298284,0.0,0.0,12999.138880618844,151.30405979517306,0.0,7.957523852833767,0.0,0.982,227551.4060529671,11372.45145021916,7.952,7.749600983905708,613.5131,3.6887995391113764,0,0.0,7.148,2.517086256206284,1866.733810646325,167.53348514434447,14.4442,3.347182819917476,195.9128637018075,16.42761177295599,0.0,17.474851511433123,23.5322779554514,2.4010599877704766,133.78891240734401,10.966027894631678,55.76330601284813,14.911285124877205
39,M1801-4.1,0.0,4.292061763657414,19422.2773,5095.257282533689,4.0338,3.1925737911390866,0.0,5.376486525540173,273.8278276390737,41.053302627885365,0.0,17747.869824737416,0.0,2.7516439553317857,150344.17083933283,607.7693951190613,8.3431,2.3005,14698.513024658476,1240.2437303209629,0.0,36.008,49.8984,12.861809205537574,15.295987621858188,7.091051347885906,11194.680493380243,516.4826995660446,0,0.0,0.0,2.861039352922047,10506.485673223142,1246.7073500981276,6728.575024575828,2534.8812168264417,301.6223334590102,40.89379604404233,6.0181771544343805,1.420314278583231,-1.1047703953036487,1.6908700304864968,60.19596258460487,11.206594986768756,1379.5345,176.1776004522298,0.0,1.1925,2.25606331507327,5.819233674377777,58.81684402422932,3.385867176241967,0.0,0.0,8849.935972654657,148.81900332716688,0.0,7.744433635742407,0.0,0.8526,272880.65087400586,11373.078839173426,0.0,9.57592201930197,525.9785,3.529307961874155,0,0.0,3.3464,2.467151657515721,1327.3910793962693,166.5093296075937,11.5597,3.170509869082685,105.89731231780426,15.070522905093979,0.0,17.474851511433123,23.454806534844966,2.3679161756431246,93.67364899643236,10.6148571439205,41.942426940170975,14.891583065456278
40,M1801-3.8,0.0,4.254563171825045,26799.6445,5101.106134098336,5.2568,3.25751844229134,0.0,5.870895393320771,361.287042325116,44.37839514287036,0.0,17774.589096357402,0.0,2.872430365894699,204768.6212154792,634.0985973026905,6.3369,2.5384,7647.211404074686,1239.664947121817,0.0,47.8417,71.5614,13.313978880847419,23.170499047214577,7.353737064809601,17278.629087966725,521.0052771376401,0,0.0,0.0,3.1449576943050612,14512.705940592343,1249.6466258899216,9514.415713663975,2615.895747549994,374.58085166149846,43.65478420667925,8.939839645220706,1.5022814150309538,0.08457477475422026,1.7316550753534625,78.79515038108114,11.798735206685105,2214.6272,187.7780832514155,0.0,1.3571,4.797141660390578,5.819233674377777,64.49286688801706,3.466249879214242,0.0,0.0,13967.745123096433,152.00618133333035,0.0,8.318964715541133,0.0,0.9635,223765.56575375225,11372.547890128886,10.9136,7.88543960282192,660.2228,3.7924274930113433,0,0.0,3.017,2.5078531279129104,1685.9584248939263,167.50696055498793,16.2742,3.442513121245975,143.0148368649796,16.062417574044147,0.0,17.474851511433123,28.790995116655235,2.4176374862398955,125.00049044187222,10.981119215081861,58.26174229887286,14.921399392998776
41,M1801-3.25,1.5625,2.9074451092067055,26720.9961,5097.900755932166,4.4471,3.1838114205882544,0.0,5.337602772716892,306.81046179212694,40.40796262937219,0.0,17751.91647767853,0.0,2.715900479935514,125042.67463732474,600.6384847887368,5.3189,2.1917,28470.79340571104,1241.4484061312608,0.0,40.3151,71.1777,12.91456537091555,16.430702126734417,7.101034913894912,13887.208136846177,518.0151218985012,0,0.0,0.0,3.1932603055448836,12797.296230489512,1247.9826721205327,7407.490030655101,2546.6243427033623,289.43977385965775,40.56152137065044,5.221902378629373,1.4165071443333437,-0.6892108257052316,1.6915035619227665,72.81885590130871,11.404832982006821,2062.6492,184.53609761644339,0.0,1.1515,0.7512539050134777,5.819233674377777,67.515256233826,3.426039005200138,0.0,0.0,8908.341243097171,148.79566161286863,0.0,7.59550475863312,0.0,0.8702,259123.6607467876,11372.707773839516,0.0,10.312641027387325,461.5615,3.4377816058831168,0,0.0,4.235,2.467070339731433,1712.2696767488355,166.83829988123316,13.3303,3.147133837311452,64.30758404932702,15.060122251594182,0.0,20.29831261919661,24.266189525959174,2.3773860824174857,152.3583260619592,10.986570749139153,52.08056917632544,14.89019228369413
42,M1801-8.3,0.0,3.9763148156364574,12983.4795,5096.629012941819,1.4952,3.201389393976965,0.0,5.991534647259836,371.5923814395369,46.858972411766985,0.0,17799.21342444491,0.0,2.917856399296229,294344.57560909045,670.6732128558883,0.0,3.9579,18511.800057776873,1240.727150983409,0.0,51.4677,12.5351,13.353010436588862,8.81544530231993,7.247649274651369,18097.088592635344,522.7875181804545,0,0.0,0.0,3.23167868591056,8913.900697290323,1246.9546927038468,14476.950362642034,2773.3067426609578,511.20036531276213,48.1263995343692,3.5347150713529114,1.4988938854860288,-2.213870328378704,2.1992427765022686,35.1221010610262,11.36699900930191,998.1077,174.8781127466371,0.0,1.3021,0.841701563217816,5.819233674377777,51.35800339174827,3.409320110396316,0.0,0.0,4571.520875469292,146.69287322229158,0.0,8.794563745201826,0.0,1.9871,177638.62030931204,11371.592317589191,9.5306,8.048240384068578,659.6553,3.892877244371867,0,0.0,2.7733,2.5177097333057614,896.691653614191,167.1877836113042,12.2529,3.481498072662213,80.68840149499194,15.488348494044232,0.0,17.474851511433123,16.985024280761916,2.3611158770531278,43.18043046808532,10.51908208285495,33.0830849029119,14.918251347774786
43,M1801-12.8,0.0,3.3469334416821006,22366.4355,5092.068660844679,2.4115,3.1131696471391015,0.0,4.777724579683832,210.9324547361598,36.51159746172084,0.0,17706.13771830948,0.0,2.539647262301195,51079.118661357505,559.545122941519,4.7148,1.8445,4611.859971620125,1239.2948702834437,0.0,28.9035,70.7307,12.539074843450416,11.712803147197834,6.804594948882301,8925.704146582671,514.1468889044833,0,0.0,0.0,2.538987628754541,8653.697422788264,1244.960104981226,2855.488596885535,2395.1998530011087,248.15795073896905,38.32544366529542,4.558992944299758,1.3351326675455906,-0.22826220460638602,1.6441384795683747,50.17887282973905,10.6923446702522,1167.9186,169.31946945672112,0.0,0.9558,0.21504954692913003,5.819233674377777,55.09179841543701,3.2984233908267067,0.0,0.0,5765.431714838559,146.33442733663637,0.0,6.849914570884689,0.0,0.689,340348.9749120026,11372.428905489374,0.0,9.148861055331004,254.4011,3.0765057402430283,0,0.0,2.0626,2.3905730089630324,1339.2837176848843,165.98202565525065,7.0754,2.766567871921942,84.90358477619966,14.446212452852901,0.0,17.474851511433123,23.840556029346757,2.335125406669278,76.09266759015495,10.262822938443401,80.20134278079776,14.872712018841225
44,M1801-10.8,1.7264,2.8729060954110546,24357.9004,5094.848855353696,4.1385,3.156553994765209,0.0,5.165273406056552,297.8720231189716,39.127593121564985,0.0,17728.469152915804,0.0,2.615734552074035,88547.11953846445,582.3925661119308,6.6096,2.0851,19751.844953486987,1240.5553660144667,0.0,34.9742,64.3859,12.772628804191058,12.442130251473907,6.938100316971103,11614.058265821768,516.1100622397407,0,0.0,0.0,2.7234123171067224,10913.31400240748,1246.6751241983998,5807.162639968046,2476.097074897893,291.5667914911269,40.02591128733651,10.989374709376236,1.4131856919553794,-2.213870328378704,2.0076312759063617,64.34650122905092,11.068185570700857,1315.3832,173.76778798749072,0.0,1.0691,0.49424899565326896,5.819233674377777,63.70093813970831,3.377104118198423,0.0,0.0,8825.554211034094,148.32513994283406,0.0,7.34141393659412,0.0,0.8062,291696.87236286333,11372.729631980777,0.0,9.501933975762634,414.1751,3.3204416407683337,0,0.0,3.4677,2.4291023900162316,1548.8097683127733,166.51054189513133,11.7839,3.014560841971962,147.96707642460603,15.210853919585258,0.0,17.474851511433123,21.339346814451527,2.348687179015622,91.90440089022555,10.472982930657343,67.68543460705709,14.88643073155497
45,M1801-11.8,0.0,3.4090101881704595,25425.8828,5095.898075714988,3.022,3.164573812042974,0.0,5.247225105645368,285.53357872352797,39.44837205077973,0.0,17749.376368188758,0.0,2.684779545309811,98313.6099903866,586.1140013386045,3.006,2.089,4327.757773246902,1239.3205262528888,0.0,40.0252,63.7248,12.78352171233151,12.164570486324285,6.983059791263034,13669.209141074716,517.7120854449498,0,0.0,0.0,2.8920541296747206,10388.313152648268,1246.3698370289676,13616.44256384936,2508.4098755535115,351.8896160006243,41.942963019936165,4.31505366816987,1.4063012479363746,1.6093428636753013,1.687940730593763,42.88741603242095,10.976015198033876,1089.3226,170.6577538847137,0.0,1.1271,1.5213847797566018,5.819233674377777,55.771478572635445,3.3488905006214744,0.0,0.0,5687.911854394022,146.69917018531942,0.0,7.400670771519184,0.0,0.7971,297645.0922510628,11373.071777039704,6.621,7.579143835536591,415.6078,3.3605950261446713,0,0.0,3.7791,2.4485341147679702,1377.1055883791655,166.4163648544526,9.1547,3.0247963022244497,107.84292941271066,14.9386234544205,0.0,17.474851511433123,24.70055004030789,2.3634074923449746,59.1626489697314,10.335031534825623,82.73440178283018,14.898341720989762
46,M1801-15.5,0.0,3.3742541447036842,23785.7363,5099.680757489022,1.9014,3.175770327317169,0.0,5.5283092966398915,347.28770998603477,42.50632421754132,0.0,17778.115296504446,0.0,2.735626883716775,186943.02679134582,629.2452447417538,0.0,3.4179,9497.066990177158,1239.8238806189763,0.0,49.233,69.772,13.242742260183542,16.24621075264089,7.149500539782799,19341.218977959285,521.4898038115022,0,0.0,0.0,2.968901495329309,12149.394608327553,1248.2732598560362,16966.504271831647,2654.0885457679783,471.7350832534642,45.42508173786518,1.4906107721039232,2.211151663714501,-2.213870328378704,2.1349833114095778,49.35172613611063,11.281710813412593,1870.0806,184.07175926745396,0.0,1.2118,2.009959263542248,5.819233674377777,57.573217840210454,3.4039512313123335,0.0,0.0,5647.503372050167,147.2005060638764,0.0,7.94573240604152,0.0,0.8438,240484.94293369548,11372.924978333367,6.3999,7.754798187557966,578.7629,3.6301118839160185,0,0.0,3.5278,2.469311505497548,1503.0385429744074,167.15901501842575,16.2321,3.311005809410594,100.24142072583028,15.560891108254767,0.0,17.474851511433123,22.55469886341173,2.370728973305966,86.07894170932232,10.620507382693166,63.250366517991075,14.910130567013296
47,M1801-28.8,0.0,3.331047798073452,13247.9062,5092.907249281075,2.4916,3.126645838893206,0.0,5.490569652532882,336.3466310580092,41.72747781266847,0.0,17748.811447751417,0.0,2.729050341586603,149120.96563920323,607.9661000732768,3.0584,2.2802,20088.914689351033,1240.7079920623578,0.0,38.5475,28.8435,12.794868446750483,5.381581605354,6.932652956001369,12467.398158751075,517.2130221338971,0,0.0,0.0,2.8885347650614497,6801.2877720191655,1244.649334417327,13545.373444927718,2587.867331907734,388.9804210059641,42.85656262058044,16.545937498096926,1.4774406519205445,-2.213870328378704,1.8715062222705556,39.50517350579534,10.964713694277231,933.1606,169.07710460927441,0.0,1.5107,-3.93257954818705,5.819233674377777,49.03827030892272,3.3333913864340547,0.0,0.0,11507.16872067503,150.20701724690264,0.0,7.82025327840591,0.0,1.9252,263170.72466217546,11372.85967582294,0.0,10.411491351374803,453.1816,3.427925420680605,0,0.0,1.4734,2.440100643658488,1011.3438494460263,166.28595548912207,13.5005,3.131142250034435,140.76641869057943,15.097314796776354,0.0,17.474851511433123,18.737700342801713,2.3359637272167477,96.19888810850534,10.619276111667878,49.59730578643349,14.88828904627339
48,M1801-25.2,0.0,3.737784059178646,61451.6719,5109.229825872199,6.2684,3.2586962503228496,0.0,5.701565068410169,435.31096287055834,41.36404297087918,0.0,17761.540329970154,0.0,2.778445962568636,68477.72141325765,578.9213163145746,8.7382,2.2457,5583.86533916509,1239.4260563393232,0.0,56.8587,203.7371,13.707395805536919,61.03092620483755,7.779452230610747,26552.29815689819,524.5998445654641,0,0.0,0.0,3.4900977993415325,17866.87846853488,1251.232223640702,10153.944464151988,2503.8743603193298,363.06896376718754,42.94765910712402,25.98193603767889,1.5911841659429005,3.54804172848067,1.7355510681041357,171.39819699729776,12.951413420838309,2125.4719,181.47214004376957,0.0,1.3606,6.230162538259954,5.819233674377777,84.09774486656121,3.5342400505841067,0.0,0.0,24153.833942673165,156.11055484652954,0.0,7.657572343009132,0.0,1.0473,237500.78279273526,11372.176835735569,6.2243,7.6522388076792485,433.1809,3.41579505236311,0,0.0,6.9384,2.5133585222133688,3493.3735981310883,168.88974012431981,22.1565,3.2872211775222397,427.4735006501517,18.156094263716582,0.0,23.289241647306522,42.26306081230982,2.4754484896423032,180.50928387680557,11.208145913836065,148.67051313696032,14.936965686690996
49,M1801-24.4,0.0,3.5802605859141026,39082.3164,5102.68633903153,3.0351,3.1809858789168177,0.0,5.662860210116002,428.55893384217194,41.81955094087859,0.0,17762.215615295754,0.0,2.7323358316491686,117629.2217569757,598.5023835260055,5.411,2.263,16315.00654591477,1240.3594223619248,0.0,44.4261,129.4732,13.245889652252547,30.646821732052498,7.357981985460044,15665.871208948993,519.3304706481982,0,0.0,0.0,2.9564972668630367,14699.768304276216,1249.0837943014653,7585.775380072413,2530.6660627986266,337.63738890771685,42.25131345061041,11.93299236912101,1.4948669505836982,0.35506311754744146,1.7078261796791283,103.33213919893969,11.981295539192356,1266.7703,174.0134415602873,0.0,1.1955,1.284708497158931,5.819233674377777,71.53073973710718,3.470350942650145,0.0,0.0,16250.20772120544,152.614319974278,0.0,7.743558202042415,0.0,0.9034,250762.03630689345,11372.594054512425,7.943,7.686839673087524,499.3992,3.5125752546740268,0,0.0,4.0834,2.4763031541357305,2407.784768610434,167.75466243052765,18.0295,3.2740811443748155,155.1594431766942,16.11862200571011,0.0,17.474851511433123,23.52033572065436,2.385511237632797,99.70640630047092,10.6842986356541,94.35694205205505,14.916985470442217
50,M1801-23.5,0.0,3.3493222707064176,36352.5156,5102.718124396733,2.2753,3.1782479453101513,0.0,5.395304635450628,367.8918599949867,42.25197438329645,0.0,17761.950589567103,0.0,2.730144885700016,141199.79652714697,613.2516802791083,0.0,3.4206,11034.71343436095,1239.9115210487148,0.0,44.9232,91.302,13.232941261852979,24.038657453066044,7.2465934906240275,16619.667534964523,519.7288374087675,0,0.0,0.0,2.883961464542931,15040.08395770657,1249.9063150296927,10767.057848662897,2558.214020084647,374.1189525928956,42.94845480214315,5.594310404925476,1.4498655937525395,0.5012202068287244,1.7022281456953432,85.81428446675942,11.676216479556665,1551.9932,178.53188749751547,0.0,1.2103,2.5301560556251763,5.819233674377777,69.57456973993743,3.450687382993822,0.0,0.0,9687.101681605802,149.13682261806207,0.0,7.8781543535537795,0.0,0.8359,244429.57602385903,11372.663309997326,0.0,9.123203794706788,517.2061,3.527484610845,0,0.0,3.94,2.473659611018171,2304.2501492595848,167.79356540466708,14.8994,3.230651307391546,93.14854575700441,15.931845689466185,0.0,17.474851511433123,21.07363209021741,2.3716614819304125,100.94499667283793,10.68122233528729,84.51533319535459,14.912569127933128
51,M1801-25.7,0.0,3.9366321028323177,65124.1016,5104.63091676539,7.6457,3.2350046757104076,0.0,5.358948568452122,366.3912398496444,37.874860325243965,0.0,17724.430336849775,0.0,2.6244292421236954,23010.731226970136,548.8046121558743,24.2393,2.0706,6269.6945993887775,1239.428697781384,0.0,50.2484,222.7074,13.54821961438665,58.45905063365307,7.60774625288952,22961.179435097885,521.5776576010126,0,0.0,0.0,3.315457485622249,17565.036127287814,1250.660012723224,9767.319828517286,2446.4567443182605,342.5522730589262,41.44865984964692,37.823407315127064,1.573025823038962,3.936780494919743,1.70153304698951,245.35421659110614,13.37147378554326,1422.0334,170.09008920350274,0.0,1.2512,6.278087030337822,5.819233674377777,93.10999787715838,3.519309923145836,0.0,0.0,24870.197675511536,155.40844371481657,0.0,7.032603576799873,0.0,0.9497,252168.23796689237,11371.849555338735,0.0,8.895405886172497,271.6937,3.138086627189935,0,0.0,7.0321,2.4672736595648583,3825.4338730349314,168.60738967901224,21.4728,3.067253655951966,487.9432367025447,18.073956597075313,11.361,19.073933295380808,36.033577757123595,2.4302273010713136,345.3133074625154,11.917927109436441,134.4754032368472,14.904754183997273
52,M1801-3.55,0.0,3.7949817895544626,22363.6621,5102.342307452951,3.2801,3.221972954862936,0.0,5.928035316976026,424.96678084779296,46.105083844265366,0.0,17817.801385161747,0.0,2.91450648428065,234935.43412542643,654.879217190857,0.0,3.8121,29279.45432295153,1241.8141063798791,0.0,57.5879,49.7057,13.47261165808809,19.37464558614095,7.375069152784571,23624.474161579426,525.5167774640113,0,0.0,0.0,3.8333746919611977,13493.704409644148,1249.754166036207,19197.065512302303,2806.4685163000586,495.84556481742493,47.197666074200455,6.678682807575854,1.5101646532571884,-2.213870328378704,2.418350377839697,63.167546533501095,11.806326174872122,1518.0181,179.64276079056322,0.0,1.3107,1.2757717578575258,5.819233674377777,63.11003253365416,3.4774343394452107,0.0,0.0,15333.541275843327,152.89809370561593,0.0,8.595490828825215,0.0,0.96,176342.9705989359,11371.461118038456,13.6641,7.986517348616499,663.8421,3.8572168580141177,0,0.0,3.8998,2.5291746383321514,1366.0218370997675,167.6316400804463,15.9423,3.5058539815501018,121.21532200627756,16.062763314042893,0.0,17.474851511433123,21.287214366395222,2.3908176875019893,82.95355649562364,10.771912152252266,43.39393339303409,14.920159670572705
53,M1801-5.3,0.0,3.2857396599624247,24013.6152,5096.668704569069,3.3945,3.19228508311338,0.0,5.499678396898772,270.4397903199167,40.27176490119026,0.0,17726.503627210386,0.0,2.7253206869860205,148683.1805367044,608.1886277631222,9.8019,2.2376,24411.19614005203,1241.0605416017574,0.0,35.5081,63.2826,12.90219124953785,20.809441378422363,7.161205073055409,11004.619201900523,516.2052394644586,0,0.0,0.0,2.888358829676224,12811.992917795851,1247.8978763251002,6627.961621228707,2555.239295578397,233.4413310932016,45.48097268860609,14.104051926677013,1.4680961276249607,-2.213870328378704,1.8884617708593963,89.33412260065937,11.57171750205952,1932.8815,180.98094205718326,0.0,1.2283,3.5861643820868974,5.819233674377777,64.2576285541756,3.4229400133734083,0.0,0.0,23988.661409639153,156.64539875304766,0.0,7.582609602136877,0.0,0.8894,218327.19332400966,11371.91501522887,0.0,10.154353480638356,571.6634,3.570357942804657,0,0.0,4.3388,2.4709888346940314,1607.1649412514384,166.6969205253063,17.3632,3.266480214229179,169.64270719086443,15.563737408250057,0.0,17.474851511433123,22.62137634102853,2.368278654396978,143.97802890697955,10.903818291582086,46.80080864818971,14.896058447971537
54,M1801-5.3,0.0,4.446274978344231,26603.1699,5099.725643919888,6.7528,3.2407035041589656,0.0,5.645462255592101,323.7567413931423,41.698940089728175,0.0,17769.037604210618,0.0,2.7625458271156256,155817.35433747823,616.5209004327102,11.5403,2.3646,26487.878449112235,1241.4011279151866,0.0,39.0337,73.4728,13.107532479061462,27.774453521458167,7.35935978861983,12320.535713503543,517.5449207066658,0,0.0,0.0,3.294265582640326,13545.84249958232,1249.0433336659482,8423.92914046839,2607.107368358935,276.5763419378481,40.80461858836243,17.292712187212807,1.5328604143715774,-2.213870328378704,1.9398639926544867,92.54869650564333,11.814490134892434,2417.1584,186.983334926045,0.0,1.2646,1.9915947553074913,5.819233674377777,69.12308570459065,3.496127123711715,0.0,0.0,25841.87920413198,158.62086726134524,0.0,7.859523213173835,0.0,0.9669,229442.75465194497,11372.439036426518,0.0,9.02703733291008,678.7585,3.774113264032798,0,0.0,5.1936,2.496563500330518,1645.3810430492097,167.14925944382847,24.9446,3.5226445562887414,179.02197062818573,15.9253325969338,0.0,20.438817867886502,25.38355400735393,2.3985894239890997,169.49330884507336,11.214277657782514,52.31488349848329,14.915163867533746
