Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
644,ucsb mining,210.09,0,0,0,0,"Sun Mar 6, 2022 - 14:40:16",User,2,ppm,Mining,,,SdAR_L2,,,,3.2934,1.4962,67887.8125,511.6177,9.1512,3.3633,0,5.2219,809.175,33.0554,514684.375,1702.8798,0,2.2388,6320.2363,107.1802,0,3.318,321.3117,19.9335,0,57.6266,79.7185,5.9501,42.2716,4.7699,20446.7324,122.2727,0,0,0,3.0355,35603.043,226.9311,4634.4985,725.265,563.0582,33.8145,0,1.9585,55.1318,1.2397,0,14.1247,652.4146,63.8176,168.2439,3.5714,0,1.9259,131.4697,2.2134,0,0,1365.844,25.9828,12.4557,4.283,0,1.283,342119.7812,372.9405,14.7863,3.6206,148.9927,1.1525,0,0,19.6495,1.6541,2994.5039,39.0433,0,2.0964,55.3429,10.1256,0,10.5652,57.3765,1.3488,188.5441,6.6168,610.7678,3.2145
658,ucsb mining,210.94,0,0,0,0,"Sun Mar 6, 2022 - 15:47:38",User,2,ppm,Mining,,,SdAR_L2,,,,3.5917,1.4922,67113.0156,501.0399,10.6337,3.3898,0,5.1751,786.6409,32.7601,520066.9062,1654.3489,0,2.2808,6683.2642,104.9956,0,3.2738,794.4515,21.7347,0,57.3679,80.7124,5.7179,45.6577,4.8355,20669.2832,122.3339,0,0,0,3.0807,35258.1055,217.1254,3117.1909,690.0134,549.1585,33.4387,0,1.9614,56.6735,1.2436,11.6099,6.1577,850.5679,68.4987,170.7893,3.5831,0,1.9388,130.6844,2.1943,0,0,1988.0607,28.7652,12.7669,4.2589,0,1.295,337567.9688,366.5548,13.25,3.5922,149.9155,1.1517,0,0,18.4419,1.6484,2940.7346,37.7135,0,2.0599,50.3987,9.6788,0,0,57.9232,1.3466,187.6491,6.5563,613.8653,3.2095
599,ucsb mining,210.73,0,0,0,0,"Sun Mar 6, 2022 - 10:42:47",User,2,ppm,Mining,,,SdAR_L2_A,,,,0,2.94,62483.8242,485.0168,4.9582,3.3614,0,5.2259,814.7209,32.2907,535392.0625,1609.6523,0,2.2231,5629.6152,99.5572,0,3.2542,378.9991,19.8572,0,58.13,83.3913,5.8458,45.6651,4.8265,21174.3242,122.9416,0,0,0,3.0339,35827.4492,221.4407,3509.7593,691.1977,565.0634,33.6258,0,1.9733,56.3006,1.2401,12.8519,6.3081,443.2303,57.8495,176.3832,3.6263,0,1.8691,135.6672,2.2223,0,0,835.1978,22.7018,19.0315,4.212,0,1.2986,328286.2188,364.1337,20.3525,3.5568,148.4157,1.1429,0,0,21.363,1.6736,2990.6189,38.3437,0,2.0451,53.0632,9.8832,0,10.0768,58.3992,1.3543,195.3397,6.6545,637.72,3.2554
602,ucsb mining,210.55,0,0,0,0,"Sun Mar 6, 2022 - 10:55:13",User,2,ppm,Mining,,,SdAR_L2_B,,,,3.7477,1.429,67151.3906,497.5631,7.5266,3.3658,0,5.4119,803.4702,31.4166,521578.0625,1639.4592,0,2.2376,6038.707,99.6666,0,3.1596,567.973,20.5629,0,58.284,81.1904,5.7487,48.4368,4.8822,20990.0195,123.0845,0,0,0,2.8063,36856.7969,222.7194,2842.7444,679.2324,538.9841,33.2,0,1.9609,57.043,1.2471,0,9.6083,493.4326,59.2208,172.2149,3.5961,0,1.845,133.2044,2.2157,0,0,1079.2401,23.9467,12.3477,4.0692,0,1.2995,336471.0938,365.3931,16.6084,3.4494,149.254,1.1495,0,0,19.2231,1.6488,2977.7063,37.4022,0,2.0722,59.5739,9.7906,0,0,58.7757,1.3544,189.5308,6.5795,601.6515,3.1811
47,Mining,210.62,29.25,29.55,29.83,116.64,"Mon Dec 6, 2021 - 16:10:04",User,2,ppm,,,,SdAR_L2 01,Mining,,,1.9151,1.4087,63298.3867,474.5699,5.8284,3.4073,0,5.1897,760.1766,31.3791,535373.8125,1599.9724,0,2.2845,5142.4463,98.4391,0,3.1615,0,22.3445,0,57.63,78.1645,5.8245,45.1177,4.8784,20207.916,122.9116,0,0,0,2.7881,35620.4922,222.8378,2587.4927,654.8146,546.072,33.7618,0,2.0008,54.2392,1.2472,0,13.1753,417.5978,56.7729,174.3205,3.6616,0,1.8249,132.7515,2.24,0,0,538.5698,20.8482,15.37,4.1075,0,1.2754,331000.75,361.7498,12.3735,3.4455,146.5936,1.154,0,0,20.3762,1.692,2903.4436,38.4384,0,2.1008,54.3213,9.8935,0,0,56.7841,1.3622,189.7334,6.6623,614.8352,3.2503
50,Mining,211.23,29.23,28.96,29.75,116.68,"Mon Dec 6, 2021 - 16:25:43",User,2,ppm,,,,SdAR_L2 02,Mining,,,1.6316,1.3903,68111.9922,490.1435,9.3976,3.3633,0,5.1131,771.8129,31.1211,516472.8438,1631.7562,0,2.2139,5794.5122,98.9207,0,3.1583,0,22.3291,0,57.0586,77.6525,5.7409,50.5886,4.8991,20157.3008,120.9225,0,0,0,2.9953,37187.8398,224.0346,2542.9492,659.0236,545.9528,33.2979,0,1.9328,56.2319,1.2359,0,8.9779,376.8933,56.1887,170.8637,3.568,0,1.8256,131.5083,2.1895,0,0,616.482,21.0797,12.7591,4.0527,0,1.2549,342990.875,363.4926,13.5736,3.4159,148.2127,1.1415,0,0,18.1673,1.622,2863.5493,37.579,0,2.0269,47.5361,9.6484,0,9.541,57.8628,1.3414,182.0453,6.4788,589.0309,3.1376
54,Mining,210.61,29.38,29.42,28.74,116.42,"Mon Dec 6, 2021 - 16:49:55",User,2,ppm,,,,SdAR_L2 03,Mining,,,3.1438,1.4213,69340.9766,498.4302,4.8121,3.283,0,4.9139,778.9643,31.3416,510965.875,1634.056,0,2.142,6315.7183,100.6995,0,3.1848,0,22.44,0,55.4968,82.3511,5.7015,45.3443,4.6734,20215.291,118.1246,0,0,0,3.0383,36763.1328,220.3831,3644.8777,684.5703,559.5819,32.6054,0,1.8828,58.1773,1.2162,0,12.815,428.2041,57.3029,177.3861,3.541,0,1.824,133.3051,2.1538,0,0,625.0505,21.3062,12.5366,4.0732,0,1.2362,345879.5625,363.9713,18.1097,3.4574,146.7411,1.1086,0,0,19.0771,1.5948,2900.1162,36.876,0,2.0171,50.2241,9.5433,0,9.6353,56.9531,1.3082,186.3732,6.3721,588.081,3.0599
58,Mining,210.26,29.93,29.75,29.78,114.38,"Mon Dec 6, 2021 - 17:13:38",User,2,ppm,,,,SdAR_L2 04,Mining,,,1.7661,1.3785,69259.1406,502.9908,7.4929,3.3878,0,5.2831,771.9714,30.8253,512162.1562,1676.8694,0,2.2113,5522.9463,97.9176,0,3.1084,0,22.5871,0,60.3263,81.2848,5.732,48.9278,4.9037,19996.6699,121.5097,0,0,0,3.0863,36236.9727,221.6937,3581.2617,687.6141,558.7,33.7193,0,1.9417,53.7592,1.2306,0,9.0185,401.6103,56.9951,173.1682,3.6191,0,1.823,132.2917,2.2178,0,0,593.9306,21.5161,9.5179,3.9916,0,1.3065,346394.625,368.5597,17.1425,3.3975,147.5901,1.1482,0,0,18.6944,1.6378,2947.7971,36.9524,0,2.0772,54.984,9.6652,0,10.2648,55.7127,1.3421,193.9051,6.681,575.9367,3.1309
12,Mining,210.2,29.88,29.89,29.52,113.64,"Thu Dec 9, 2021 - 16:02:27",User,2,ppm,,,,SdAR_L2,Mining,,,2.3097,1.4017,70830.7266,513.0776,7.0914,3.3142,0,5.0109,791.9925,31.2614,507030.625,1675.6079,0,2.2146,5668.0732,97.716,0,3.1579,0,24.6159,0,56.1442,83.0951,5.6767,44.1392,4.6821,20659.8848,119.9162,0,0,0,3.0714,35709.2617,215.9322,4521.5981,713.2791,556.764,32.8341,0,1.8912,55.2296,1.2088,0,13.3708,547.1747,61.3654,175.2309,3.5452,0,1.8345,131.2199,2.1535,0,0,709.0618,22.3697,12.3624,4.052,0,1.2054,348465.8125,368.712,19.3909,3.4464,148.9384,1.1243,0,0,19.3139,1.6238,2930.9617,37.3969,0,2.0196,50.6305,9.5848,0,10.0146,57.8504,1.3188,182.4718,6.3732,588.8292,3.0855
3,Mining,210.36,29.76,28.73,29.77,115.45,"Thu Dec 9, 2021 - 15:11:18",User,2,ppm,,,,SdAR_L2_A,Mining,,,2.9676,1.4696,68037.9297,497.7957,7.3824,3.351,0,4.9244,789.7831,32.4896,514958.5,1635.7145,0,2.2434,5806.6274,98.9391,0,3.2858,0,24.0348,0,58.1497,77.4506,5.7802,50.7524,4.899,20247.957,120.6279,0,0,0,3.1104,36921.0234,223.6832,1933.9197,655.7707,552.7072,33.2547,0,1.9583,57.3511,1.2388,0,13.4088,507.3586,58.9343,173.3256,3.5817,0,1.9098,134.1949,2.205,0,0,623.7728,21.4885,8.9252,4.2012,0,1.2672,345019.25,367.5628,10.9734,3.5485,148.7752,1.14,0,0,18.1218,1.6313,2994.1218,38.3711,0,2.0492,51.4261,9.8721,0,10.0516,57.4635,1.3402,193.1878,6.6016,614.7622,3.1892
4,Mining,210.51,29.29,28.99,29.12,116.72,"Thu Dec 9, 2021 - 15:15:51",User,2,ppm,,,,SdAR_L2_B,Mining,,,3.2866,1.4328,68949.0312,496.8981,7.093,3.3276,0,4.9454,781.8806,31.5497,513380.5938,1634.2998,0,2.1906,5850.9453,98.8338,0,3.1978,0,23.4294,0,57.0486,82.8199,5.7678,41.3689,4.7,20278.9062,120.7839,0,0,0,3.0822,36865.207,223.2348,1707.6227,645.5955,528.4016,32.8067,0,1.9366,56.8474,1.2373,7.9721,6.1536,395.59,56.4377,170.6547,3.5601,0,1.8355,131.4215,2.1844,0,0,638.5671,21.4217,12.9072,4.102,0,1.2606,346075.8438,366.0098,16.9353,3.4748,146.4048,1.1322,0,0,19.837,1.6342,2952.4817,37.629,0,2.0348,53.5698,9.76,0,9.7833,59.2056,1.3449,185.0559,6.5001,599.4694,3.1543
3,Mining,210.49,29.16,29.69,28.7,116.49,"Tue Dec 14, 2021 - 13:37:54",User,2,ppm,,,,SdAR_L2_A,Mining,,,0,3.3763,68809.8594,498.6958,6.7618,3.4148,0,5.3255,787.0685,31.9015,511769.1875,1679.6755,0,2.2684,6291.6772,100.1,0,3.1923,0,23.7758,0,58.0243,80.4187,5.7066,50.7803,4.9999,20108.1211,122.9311,0,0,0,2.9126,37144.2656,221.4489,3166.0071,677.8611,528.1821,33.4545,0,1.983,55.5838,1.2528,0,9.993,478.0244,58.7602,173.3372,3.6571,0,1.8602,135.4628,2.2612,0,0,720.3381,21.8981,10.32,4.1334,0,1.3034,345665.9375,366.2651,11.6074,3.4906,148.3226,1.1625,0,0,18.0744,1.659,2951.4282,37.1408,0,2.0859,55.5587,9.6652,0,0,55.0005,1.3566,183.7919,6.601,594.7966,3.2086
6,Mining,210.85,29.36,29.98,29.98,114.96,"Tue Dec 14, 2021 - 13:50:22",User,2,ppm,,,,SdAR_L2_B,Mining,,,2.3373,1.4016,69658.3438,507.4515,7.6298,3.4125,0,5.2894,781.6912,31.1718,508982.1562,1687.5962,0,2.1777,6197.3701,98.0439,0,3.1681,0,24.7204,0,80.0399,81.4198,5.6003,41.5559,4.7359,20191.9941,121.7499,0,0,0,2.7426,36406.168,215.5741,3585.1711,693.3976,551.1288,33.5697,0,1.9552,55.6694,1.2421,0,8.9975,508.3755,60.3371,176.878,3.6441,0,1.8265,133.0444,2.2233,0,0,754.9742,22.4239,13.3459,4.0565,0,1.2621,347959.5312,369.3584,17.7165,3.4366,146.4048,1.1422,0,0,17.7235,1.6167,2819.3464,36.239,0,2.1846,55.2779,9.3857,0,0,58.3073,1.3564,190.3933,6.6022,605.941,3.1983
3,Mining,211.21,29.39,29.1,28.99,117.79,"Thu Jan 6, 2022 - 16:32:40",User,2,ppm,Mining,,,SdAR_L2_A,,,,2.3706,1.4348,68647.7266,496.8331,7.4748,3.2977,0,5.0291,807.7109,32.0312,510888,1635.7491,0,2.1449,5943.52,98.8158,0,3.2198,0,23.2554,0,59.1529,81.8017,5.7386,44.2312,4.6664,20162.9375,118.4102,0,0,0,3.0715,37055.6445,223.0939,3125.8545,673.6447,541.5099,32.4763,0,1.8785,55.9104,1.2073,0,8.8081,407.295,56.2133,173.8295,3.5239,0,1.8625,133.4688,2.1562,0,0,613.0432,21.2173,16.1018,4.1669,0,1.2743,347211.4062,364.7122,16.5268,3.5131,147.4956,1.1157,0,0,18.1833,1.5846,3012.7002,37.1583,0,1.9707,55.5248,9.7327,0,9.7546,57.671,1.3154,191.3163,6.461,580.7975,3.054
5,Mining,211.23,29.78,29.37,29.56,115.82,"Thu Jan 6, 2022 - 16:41:41",User,2,ppm,Mining,,,SdAR_L2_B,,,,3.0758,1.4005,70378.3281,502.9467,6.2809,3.3417,0,4.9656,793.8986,30.9879,509384.75,1661.1796,0,2.2298,5859.165,97.0611,0,3.1326,0,23.3109,0,57.0488,78.857,5.6205,42.7062,4.7155,20266.1484,120.969,0,0,0,3.088,36588.8984,218.3367,3164.8582,677.093,535.0045,32.8919,0,1.9145,56.9462,1.2349,0,8.9363,413.4397,58.3335,173.4827,3.5819,0,1.8179,131.8316,2.1889,0,0,647.6694,21.6092,14.4262,4.0264,0,1.1875,347374.3438,365.9179,14.6282,3.3936,145.6455,1.1302,0,0,17.7259,1.6224,3013.1624,36.8479,0,2.0306,57.1472,9.6242,0,9.8372,55.7322,1.3287,191.8718,6.5843,590.0229,3.134
420,Mining,211.51,28.98,29.79,29.95,116.13,"Fri Feb 4, 2022 - 11:49:18",User,2,ppm,Mining,,,SdAR_L2,,,,4.7709,1.4778,69388.0625,505.8293,6.2944,3.3043,0,5.0698,798.8946,32.1356,513260.5625,1658.3777,0,2.2372,5825.4023,103.2065,0,3.2469,0,24.2427,0,56.1772,68.3094,5.7904,47.5907,4.7665,20497.7559,119.6134,0,0,0,2.6656,35535.7188,223.5941,4111.1191,699.5745,556.1024,32.8906,0,1.9166,54.913,1.2098,0,13.0176,567.5406,60.6687,174.4889,3.545,0,1.8666,131.273,2.1655,0,0,741.7473,22.4114,15.3993,4.1801,0,1.2429,344210.0938,367.7447,17.9017,3.5359,148.5613,1.1241,0,0,18.959,1.6275,2913.6333,38.791,0,2.9989,54.9313,9.9808,0,0,56.958,1.3167,188.4157,6.4312,604.561,3.1255
396,Mining,210.96,29.33,29.41,29.89,115.72,"Fri Feb 4, 2022 - 10:10:18",User,2,ppm,Mining,,,SdAR_L2_A,,,,4.3842,1.4871,65049.9062,492.436,6.1953,3.3047,0,5.2218,814.1006,32.531,527244.125,1609.0712,0,2.186,7756.4497,109.2796,0,3.2766,0,26.2313,0,57.5324,79.9532,5.7452,46.9547,4.771,20378.584,119.5529,0,0,0,2.7375,36230.7188,220.8366,3012.2366,683.7216,516.0645,32.2005,0,1.9475,56.4476,1.2237,0,11.8421,734.2168,67.4766,173.7404,3.5497,0,1.8945,131.2683,2.1611,0,0,913.5556,23.3023,10.5601,4.1957,0,1.2789,332696.5625,364.6626,17.5686,3.5705,150.4244,1.1331,0,0,21.933,1.6502,3026.0801,37.5035,0,2.0289,53.6395,9.7685,0,0,60.491,1.3381,189.2735,6.4612,624.5783,3.1792
399,Mining,211.22,29.85,29.8,29.8,115.22,"Fri Feb 4, 2022 - 10:22:54",User,2,ppm,Mining,,,SdAR_L2_B,,,,2.9424,1.4262,67040.9375,497.897,5.9661,3.515,0,5.3623,783.8406,31.5067,520865.5625,1691.7472,0,2.3348,8199.7939,109.1694,0,3.1871,0,31.964,0,99.8533,80.058,5.6608,41.217,4.904,20238.3945,126.4179,0,0,0,3.2099,36384.918,217.7318,3195.6174,687.1498,577.8654,35.3331,0,2.0428,57.5479,1.2975,0,9.4425,757.1678,66.9599,176.2822,3.7752,0,1.8596,132.1211,2.29,0,0,1134.4465,24.4468,9.9311,4.0841,0,1.298,336184.3125,370.052,11.7645,3.4484,147.8641,1.1899,0,0,18.8975,1.7155,3034.8594,36.9268,0,2.1206,57.9648,9.6624,0,10.4744,57.4019,1.4012,182.6202,6.7738,619.6341,3.3505
442,Mining ucsb,210.91,0,0,0,0,"Thu Feb 10, 2022 - 14:55:15",User,2,ppm,Mining,,,SdAR_L2,,,,1.8495,1.4253,67999.2422,498.4519,5.1244,3.4209,0,5.2889,808.6223,32.0194,517001.4062,1700.0067,0,2.3386,7870.6484,112.4987,0,3.2006,454.7351,20.0096,0,59.2355,81.6956,5.8419,55.0331,5.1507,20686.2695,125.6778,0,0,0,3.1617,34722.375,219.1883,4502.6709,708.4257,543.8682,34.1556,0,2.0123,54.7642,1.2676,0,14.7944,1034.9321,72.8631,171.5291,3.6861,0,1.8553,132.4717,2.2676,0,0,1591.1664,26.6356,13.4445,4.147,0,1.338,338232.3438,366.0713,16.0735,3.5069,149.4864,1.1806,0,0,19.3875,1.7074,2908.135,38.1729,0,2.1283,63.8705,9.9417,0,10.1498,60.3717,1.3977,189.965,6.7776,628.623,3.3308
426,Mining ucsb,211.27,0,0,0,0,"Thu Feb 10, 2022 - 13:16:14",User,2,ppm,Mining,,,SdAR_L2_A,,,,3.7175,1.4564,67014.9844,495.9618,4.8524,3.3061,0,5.1376,809.4125,32.0628,522166.5938,1627.9554,0,2.1938,6359.5747,102.7336,0,3.2359,0,26.3726,0,57.0842,83.5059,5.7958,52.5859,4.916,20575.877,120.7803,0,0,0,3.0581,36192.8516,221.0131,2972.9844,678.7974,572.1948,33.4935,0,1.9667,57.8935,1.2369,0,11.918,747.4465,67.0126,173.1422,3.5673,0,1.8766,134.8619,2.1973,0,0,986.9464,23.605,17.9816,4.1795,0,1.3036,336913.5,364.8727,19.9496,3.5321,150.9699,1.1426,0,0,20.5415,1.6435,3031.3665,37.8764,0,2.0221,52.9598,9.812,0,10.0564,58.1003,1.3391,189.8403,6.534,635.4066,3.2252
429,Mining ucsb,211.07,0,0,0,0,"Thu Feb 10, 2022 - 13:44:09",User,2,ppm,Mining,,,SdAR_L2_B,,,,3.2588,1.4505,68559.1562,503.8194,8.2545,3.3273,0,4.7123,795.8535,32.0119,513895.5625,1664.3721,0,2.1446,6505.2666,100.5945,0,3.2341,0,25.5895,0,57.1025,78.7234,5.6256,39.5435,4.6304,20412.8574,120.4169,0,0,0,3.07,36644.4766,216.9967,4059.7227,703.5614,579.3393,33.6013,0,1.9069,55.6589,1.2242,0,12.7944,712.8929,65.8821,171.5647,3.5453,0,1.8567,134.9449,2.2008,0,0,950.3543,23.4834,14.4761,4.1641,0,1.1873,342332.3125,365.688,14.0697,3.5066,148.015,1.1314,0,0,20.3713,1.6238,2972.7012,37.0893,0,2.0514,53.171,9.5761,0,10.1663,59.0931,1.3407,192.0517,6.5502,586.2581,3.1064
483,ucsb mining,211.31,0,0,0,0,"Thu Feb 17, 2022 - 12:06:25",User,2,ppm,,,,SdAR_L2_A,Mining,,,0,3.4984,69338.0469,488.9685,6.2772,3.3948,0,5.0931,792.837,31.9827,517072.2812,1641.5365,0,2.3134,6135.2812,100.7624,0,3.2276,0,25.224,0,58.4282,79.7875,5.7428,51.706,5.0056,20811.3906,124.0249,0,0,0,2.7312,36330.4844,221.2213,2814.3994,657.7339,532.7315,33.3885,0,1.9946,55.6468,1.2515,10.8619,6.2818,531.3409,59.5804,173.6549,3.6406,0,1.9119,132.2278,2.2326,0,0,770.7805,21.8716,12.3536,4.1483,0,1.234,340201.125,360.7238,12.2691,3.4959,148.1244,1.1566,0,0,17.4012,1.6596,3044.4553,37.9765,0,2.1299,52.673,9.8243,0,0,58.6267,1.3667,184.1968,6.5705,628.9961,3.2774
486,ucsb mining,210.34,0,0,0,0,"Thu Feb 17, 2022 - 12:19:18",User,2,ppm,,,,SdAR_L2_B,Mining,,,2.8201,1.4144,69888.1172,505.5519,6.3851,3.4438,0,5.2348,782.2326,31.3099,513856.875,1700.0574,0,2.2955,6272.3638,102.1251,0,3.1644,0,26.3115,0,58.1743,76.3938,5.6392,48.4139,4.9501,20239.9688,123.4105,0,0,0,2.7787,36096.4883,219.1789,4584.4458,708.364,553.9725,34.005,0,1.9832,56.4803,1.2625,0,9.3438,682.2343,65.0865,176.8654,3.6942,0,1.8478,133.8473,2.2589,0,0,931.5811,23.2923,16.2194,4.0892,0,1.2729,341676.8125,366.6558,17.5792,3.4514,147.4216,1.1604,0,0,19.3096,1.6866,2820.1907,36.4358,0,2.4291,57.2973,9.5103,0,0,58.3032,1.3747,190.5459,6.6878,606.9681,3.2429
549,ucsb mining,210.62,0,0,0,0,"Sat Feb 26, 2022 - 13:07:44",User,2,ppm,Mining,,,SdAR_L2,,,,2.9323,1.429,68153.7109,508.2838,7.7226,3.3153,0,5.0921,809.0436,31.7212,516163.3438,1658.3234,0,2.2545,6802.959,107.136,0,3.1886,0,27.1461,0,56.5973,79.8961,5.8203,47.845,4.7885,20618.3555,120.1689,0,0,0,3.0766,35995.8086,222.5539,3946.7576,707.9304,582.298,33.4761,0,1.9062,56.0437,1.223,0,14.9183,647.4626,64.6931,172.9464,3.5381,0,1.827,130.9404,2.1699,0,0,1388.5713,26.013,16.1604,4.1243,0,1.2259,340304.7188,369.4778,19.0973,3.4897,147.7895,1.1244,0,0,18.8646,1.6325,2991.0522,38.391,0,3.1411,54.0075,9.9138,0,10.1676,61.8938,1.3434,189.6214,6.4905,590.1137,3.0983
560,ucsb mining,210.32,0,0,0,0,"Sat Feb 26, 2022 - 14:17:01",User,2,ppm,Mining,,,SdAR_L2,,,,2.1661,1.4207,66829.9609,501.8989,5.8471,3.4123,0,5.4836,774.8165,31.6021,521179.6562,1679.2698,0,2.3484,7476.5454,109.3479,0,3.1905,0,26.6371,0,58.5214,83.4364,5.8178,49.1663,4.9847,20441.5625,123.8761,0,0,0,2.8854,35134.8164,218.0418,3680.092,699.4709,559.0724,34.2541,0,2.0215,56.5087,1.2692,0,11.9944,697.2135,65.3242,173.251,3.6659,0,1.8368,130.5669,2.2371,0,0,1070.8926,24.3741,8.0997,4.0903,0,1.2852,337583.4375,368.4663,15.7193,3.4803,145.9824,1.157,0,0,19.8119,1.7071,2945.6621,38.4956,0,2.1617,48.2108,9.8057,0,0,63.1066,1.3979,183.0749,6.6125,641.3526,3.3288
574,ucsb mining,210.73,0,0,0,0,"Sat Feb 26, 2022 - 15:22:06",User,2,ppm,Mining,,,SdAR_L2,,,,3.3998,1.4299,68770,512.3848,5.5217,3.3426,0,5.0454,793.5731,31.491,516833.875,1666.255,0,2.1971,5924.9771,102.9866,0,3.1698,0,25.8048,0,56.4959,74.9771,5.7908,44.1522,4.7458,20495.8184,120.5111,0,0,0,3.0512,35474.1055,222.2719,3471.374,698.2634,595.1633,33.867,0,1.943,55.9596,1.2306,10.1358,6.0608,569.162,62.5699,176.8083,3.5976,0,1.7837,131.6882,2.1893,0,0,866.0189,23.4332,11.812,4.0839,0,1.2535,341515.7188,371.1032,15.8553,3.4601,146.8783,1.1279,0,0,20.8443,1.649,3089.114,38.669,0,3.503,42.9836,9.9017,0,10.1894,61.6624,1.3532,188.0226,6.5103,610.338,3.1645
529,ucsb mining,210.43,0,0,0,0,"Sat Feb 26, 2022 - 11:39:17",User,2,ppm,Mining,,,SdAR_L2_A,,,,3.0266,1.439,65040.1875,490.4107,5.497,3.2797,0,4.8628,807.6185,31.908,528278.0625,1597.5542,0,2.2081,6154.9805,101.0286,0,3.2184,0,26.0809,0,55.7274,74.4611,5.7036,40.5563,4.5875,20292.4414,118.3618,0,0,0,3.0904,35892.6836,219.3795,3248.9265,683.5576,542.2648,32.3796,0,1.8776,56.9461,1.211,0,13.5344,536.6365,60.7669,175.454,3.5266,0,1.9049,130.4758,2.1315,0,0,852.1873,22.871,15.0138,4.1423,0,1.21,333847.4375,363.9813,16.1368,3.4961,148.1664,1.115,0,0,17.8584,1.5982,2943.2837,37.6468,0,1.9825,57.2411,9.7635,0,9.9271,57.3058,1.3076,186.4724,6.3888,578.7369,3.0409
532,ucsb mining,210.94,0,0,0,0,"Sat Feb 26, 2022 - 11:53:00",User,2,ppm,Mining,,,SdAR_L2_B,,,,2.4617,1.4125,67958.7812,500.3134,9.401,3.3587,0,5.1361,802.7595,31.467,516351.4688,1646.592,0,2.3007,6442.3037,101.4805,0,3.1723,0,26.814,0,56.4177,78.1417,5.6983,48.1611,4.8154,20055.8184,119.5904,0,0,0,2.8346,36780.207,220.8797,3257.1345,685.6584,562.3709,33.2259,0,1.9243,56.968,1.2272,0,11.2015,575.3726,61.7023,173.6258,3.5647,0,1.7987,133.2123,2.1805,0,0,912.5693,23.26,9.652,4.0634,0,1.2751,341715.8125,365.8074,13.7372,3.4419,147.7156,1.1299,0,0,17.176,1.6307,2993.6079,37.2712,0,1.9873,64.2651,9.795,0,0,56.8075,1.327,192.8659,6.5376,587.5359,3.1073
4,Mining,211.39,29.69,29.9,29.45,116.49,"Mon Jan 10, 2022 - 12:00:53",User,2,ppm,Mining,,,,,,SdAR_L2_A,3.5655,1.4528,61608.6719,481.405,5.9864,3.3633,0,5.2347,814.128,32.0306,536889.5,1590.6932,0,2.2432,7003.1362,105.4888,0,3.2481,0,26.8177,0,56.9197,74.6745,5.6462,46.3145,4.8138,20428.7285,120.9535,0,0,0,2.7919,35913.9414,217.0553,2637.7153,674.5629,543.253,33.0978,0,1.9265,56.8123,1.2367,0,9.3077,602.3117,63.0697,176.749,3.6117,0,1.8901,135.1197,2.2131,0,0,971.1938,23.7099,12.7557,4.1485,0,1.2485,328057.406,363.5049,16.3921,3.5122,148.8788,1.1403,0,0,18.6572,1.6414,2945.8792,37.1881,0,2.0513,60.1613,9.6787,0,0,56.3697,1.3369,184.7856,6.4836,587.0145,3.1225
677,ucsb mining,210.83,0,0,0,0,"Sun Mar 13, 2022 - 15:29:52",User,2,ppm,,,,SdAR_L2_A,Mining,,,1.8948,1.4227,66704.3828,494.5782,7.6662,3.3234,0,4.9737,809.1458,31.9338,521934.9062,1594.5787,0,2.1718,6755.8623,102.9238,0,3.2165,162.9445,18.7735,0,56.9014,78.9106,5.7301,48.0688,4.7578,21501.1719,121.0608,0,0,0,2.741,36634.5586,220.4625,2262.6091,665.5845,533.7898,32.26,0,1.938,57.3395,1.2188,0,13.7518,660.2904,62.7175,177.5381,3.5503,0,1.8913,134.9491,2.1681,0,0,1168.5613,24.3884,15.8427,4.1516,0,1.2026,336084.5938,363.9279,20.8707,3.5209,151.6402,1.1291,0,0,18.13,1.5956,3129.7573,37.851,0,1.9974,57.7421,9.878,0,0,60.4563,1.3335,191.8421,6.4407,634.5715,3.1788
